ReactionID	StochCoeff	Product	other site
R04375	1	C00004	
R01781	1	C00266	
R01781	1	C00080	
R01781	1	C00004	
R05399	1	C02814	
R05399	1	C00003	
R10056	2	C00067	
R10056	2	C00011	
R10056	2	C00042	
R10056	1	C02188	
R08290	1	C16558	
R01221	1	C00143	
R01221	1	C00011	
R01221	1	C00080	
R01221	1	C00004	
R01221	1	C00014	
R00002	16	C00009	
R00002	16	C00008	
R00002	8	C00139	
R00002	8	C05359	
R06469	1	C08616	
R00342	1	C00080	
R00342	1	C00004	
R00342	1	C00036	
R05500	1	C06791	
R05500	1	C01327	
R10778	1	C00086	
R10778	1	C02170	
R02207	1	C00080	
R02207	1	C00004	
R02207	1	C00410	
R02922	1	C02565	
R02922	1	C00014	
R03885	1	C02216	
R03885	1	C00121	
R06851	1	C00001	
R06851	1	C02814	
R06851	1	C00006	
R01804	1	C00001	
R01804	1	C00074	
R01804	1	C00645	
R12136	1	C17055	
R00214	1	C00022	
R00214	1	C00011	
R00214	1	C00080	
R00214	1	C00004	
R08850	1	C00133	
R08850	1	C04804	
R04105	1	C02975	
R04105	1	C00080	
R04105	1	C00005	
R00692	1	C00166	
R00692	1	C00041	
R10921	1	C00001	
R10921	1	C20945	
R10921	1	C03161	
R07552	1	C15933	
R09633	2	C00013	
R09633	1	C19760	
R02182	1	C00060	
R02182	1	C00402	
R09234	1	C00001	
R09234	1	C00088	
R09234	1	C00006	
R09234	1	C18316	
R10240	1	C08647	
R10240	1	C00015	
R10178	1	C00232	
R10178	1	C00041	
R11903	1	C00033	
R11903	1	C05361	
R03468	1	C00055	
R03468	1	C04872	
R04096	1	C04570	
R04096	1	C03069	
R07097	1	C14862	
R08460	1	C09541	
R09377	1	C04454	
R09377	1	C00014	
R10468	1	C00067	
R10468	4	C00001	
R10468	1	C14818	
R10468	5	C00028	
R10468	1	C20666	
R11670	1	C21570	
R11670	1	C00021	
R02420	1	C01140	
R02420	1	C00008	
R06151	1	G10542	
R06151	1	C00159	
R07731	1	C00010	
R07731	1	C16222	
R12115	1	C21916	
R12115	2	C00030	
R08037	4	C00001	
R08037	2	C16412	
R06587	1	C12212	
R03636	1	C01617	
R03636	1	C00080	
R03636	1	C00005	
R10538	1	C00011	
R10538	2	C00283	
R07870	1	C16310	
R07870	1	C16311	
R12491	1	C22210	
R03246	1	C03453	
R05292	1	C00011	
R05292	1	C06730	
R05292	1	C00080	
R05292	1	C00004	
R08605	1	C02937	
R00550	1	C00031	
R00550	1	C00061	
R02709	1	C01855	
R02709	1	C00015	
R06115	1	C00031	
R06115	1	C00092	
R10279	1	C03319	
R04999	1	C00001	
R04999	1	C05851	
R08413	1	C07474	
R06926	1	C00001	
R06926	1	C02909	
R06926	1	C00003	
R06251	1	C00010	
R06251	1	G10592	
R00421	2	C00080	
R00421	1	C04573	
R00421	2	C00004	
R02670	2	C00704	
R02670	1	C05640	
R02670	2	C00080	
R02670	2	C00027	
R09255	1	C00010	
R09255	1	C18325	
R08193	1	C04501	
R08354	1	C00009	
R08354	1	C00008	
R08354	1	C16566	
R07557	1	C15942	
R07557	3	C00001	
R07557	2	C00028	
R08859	1	C06740	
R08859	1	C00015	
R12514	1	C02882	
R12514	1	C00037	
R01358	1	C00164	
R01358	1	C00010	
R04989	1	C05813	
R04989	1	C00001	
R04989	1	C00006	
R10543	1	C00020	
R10543	1	C18001	
R04039	1	C02756	
R04039	2	C00051	
R09304	1	G10619	
R09304	1	G12573	
R09532	1	C00009	
R09532	1	C00631	
R02728	1	C01172	
R01659	1	C00013	
R01659	1	C02569	
R05951	1	G00129	
R05951	1	G10621	
R11566	1	C21472	
R11566	1	C00001	
R03345	1	C00067	
R03345	1	C02299	
R03884	1	C00033	
R03884	1	C02411	
R01990	1	C00086	
R01990	1	C00334	
R03015	1	C00011	
R03015	2	C00080	
R03015	2	C00138	
R03015	1	C00862	
R11134	1	C00001	
R11134	1	C21134	
R11134	1	C00006	
R00887	1	C00035	
R00887	1	C00464	(n+1)
R01377	1	C00011	
R01377	1	C00601	
R11909	1	C21760	
R05626	1	C00008	
R05626	1	C17556	
R04885	1	C05604	
R06727	1	C01416	
R02737	1	C00689	
R02737	1	C00015	
R04836	1	C05473	
R04836	1	C00080	
R04836	1	C00005	
R11016	1	C00030	
R11016	1	C21026	
R08420	1	C10763	
R10897	1	C00013	
R10897	1	C20923	
R07096	1	C06755	
R11545	1	C00021	
R11545	1	C10557	
R03070	1	C00922	
R05171	1	C00011	
R05171	1	C06383	
R06595	1	C00001	
R06595	1	C12107	
R02668	1	C00041	
R02668	1	C00632	
R05905	1	G00251	
R05905	1	G10621	
R02183	1	C04387	
R02183	1	C00015	
R05398	1	C06638	
R09895	1	C00013	
R09895	1	C20180	
R11689	1	C00010	
R11689	1	C21588	
R06392	1	C11417	
R08177	1	C00010	
R08177	1	C01595	
R01911	1	C00001	
R01911	1	C00627	
R03695	1	C00001	
R03695	1	C06028	
R09422	1	C19608	
R06664	3	C00363	
R06664	1	C12411	
R00045	2	C00001	
R00045	2	C00822	
R01178	1	C04570	
R01178	1	C20676	
R02760	1	C00010	
R02760	1	C00416	
R06702	1	C12370	
R12260	1	C00013	
R12260	1	C22044	
R00859	1	C00094	
R00859	6	C00080	
R00859	6	C00138	
R04426	1	C00080	
R04426	1	C00004	
R04426	1	C04236	
R08035	1	C16400	
R11401	1	C21116	
R11401	1	C01352	
R12200	1	C04233	
R12200	1	C21983	
R10593	1	C20718	
R10593	1	C00080	
R10593	1	C00005	
R05108	1	C06132	
R05108	1	C00015	
R09340	1	C18678	
R08806	1	C00011	
R08806	1	C00010	
R08806	1	C17741	
R00082	2	C00001	
R00082	4	C00997	
R00751	1	C00084	
R00751	1	C00037	
R12021	2	C00001	
R12021	1	C21855	
R12021	1	C00016	
R02322	1	C01185	
R02322	1	C00014	
R02138	1	C00010	
R02138	1	C02536	
R05801	1	C00008	
R05801	1	C01284	
R02513	1	C00327	
R02513	1	C00543	
R08071	1	C00009	
R08071	1	C16447	
R00544	1	C00030	
R00544	1	C00060	
R06402	2	C00001	
R06402	1	C11939	
R06402	1	C00030	
R02376	1	C00001	
R02376	1	C00479	
R02831	1	C00011	
R02831	1	C00727	
R05848	1	C11682	
R05848	1	C00006	
R09484	1	C00080	
R09484	1	C20683	
R09484	1	C00004	
R01983	1	C00558	
R02351	1	C00001	
R02351	1	C03161	
R02351	1	C00468	
R02351	1	C00058	
R10274	1	C00013	
R10274	1	C20479	
R00444	1	C00013	
R00444	1	C00046	
R05925	1	G10619	
R05925	1	G00154	
R07365	2	C00283	
R07365	2	C00094	
R08207	2	C00001	
R08207	1	C03161	
R08207	1	C00207	
R08207	1	C09305	
R06185	1	G10495	
R06185	1	C00103	
R05386	1	C01327	
R05386	1	C06596	
R06164	1	G00040	
R06164	1	G10620	
R01604	1	C00383	
R01604	1	C00080	
R01604	1	C00004	
R06293	1	C00001	
R06293	1	C03161	
R06293	1	C11874	
R07819	1	G02632	
R07819	1	C00059	
R10898	1	C00013	
R10898	1	C09140	
R06888	1	C00001	
R06888	1	C13634	
R06888	1	C00003	
R04156	1	C03186	
R04156	1	C00009	
R11638	1	C00080	
R11638	1	C00004	
R11638	1	C00795	
R09753	1	C19865	
R09753	1	C00015	
R03818	1	C00001	
R03818	1	C03448	
R03818	1	C03302	
R05408	1	C06329	
R05408	1	C01327	
R02472	1	C00966	
R02472	1	C00080	
R02472	1	C00005	
R04354	1	C11131	
R04354	1	C00015	
R11393	2	C00001	
R11393	1	C21328	
R11393	1	C00016	
R02273	1	C00431	
R02273	1	C00014	
R06146	1	C00001	
R06146	1	C05815	
R06146	1	C00028	
R11000	1	C00001	
R11000	1	C03161	
R11000	1	C21006	
R07232	1	C00021	
R07232	1	C04154	
R05714	1	C00080	
R05714	1	C00920	
R05714	1	C00005	
R03363	1	C01194	
R03363	1	C00009	
R12269	1	C00013	
R12269	1	C22052	
R04488	1	C06035	
R04488	1	C00058	
R04422	1	C04219	
R04422	1	C00737	
R07886	1	C16290	
R07886	1	C00010	
R00017	2	C00001	
R00017	2	C00125	
R02571	1	C00010	
R02571	1	C06157	
R10952	1	C01220	
R10952	1	C00641	
R12062	1	C00013	
R12062	1	C00020	
R12062	1	C21878	
R12062	1	C21861	
R10665	1	C00080	
R10665	1	C00005	
R10665	1	C19823	
R03490	1	C06135	
R03490	1	C00015	
R11986	2	C00001	
R11986	1	C21826	
R11986	1	C03161	
R07255	1	C00010	
R07255	1	C15540	
R10798	1	C06162	
R10798	1	C00080	
R10798	1	C00004	
R07480	1	C15854	
R07480	1	C07281	
R09324	1	G13059	
R09324	1	G10620	
R11513	1	C21434	
R01153	1	C00021	
R01153	1	C02723	
R06240	1	G10506	(n)
R06240	1	G10113	
R04709	3	C00011	
R04709	4	C00010	
R04709	1	C06355	
R07340	1	C15582	
R07340	1	C00015	
R01936	1	C00011	
R01936	1	C00322	
R03894	1	C00011	
R03894	1	C02223	
R02807	1	C00703	
R02807	1	C00005	
R01183	1	C00691	
R01183	1	C00080	
R01183	1	C00004	
R10670	2	C00001	
R10670	1	C00006	
R10670	1	C17237	
R06268	1	C11829	
R06268	1	C00073	
R06268	1	C05198	
R12046	1	C21833	
R12046	1	C00015	
R05881	1	C00021	
R05881	1	C06542	
R03588	1	C00015	
R03588	1	C03951	
R06599	1	C14721	
R06492	1	C00363	
R06492	1	C11957	
R02484	1	C00672	
R02484	1	C00106	
R10633	1	C00153	
R10633	1	C02415	
R10633	1	C20658	
R10633	1	C00080	
R07137	1	C05528	
R07137	1	C00080	
R07137	1	C00005	
R09796	1	C00001	
R09796	1	C00546	
R10439	1	C00035	
R10439	1	C20625	
R10228	1	C20454	
R10228	1	C00080	
R10228	1	C00005	
R04621	1	C00001	
R04621	1	C05925	
R01059	1	C00008	
R01059	1	C00118	
R07927	1	C00010	
R07927	1	C16368	
R10972	1	C20986	
R12163	1	C21815	
R12163	2	C00080	
R12163	2	C00126	
R12484	1	C09791	
R12484	1	C00080	
R12484	1	C00004	
R02550	1	C01455	
R02550	2	C00080	
R02550	1	C00007	
R02550	2	C00138	
R07114	1	C14872	
R09758	1	C00015	
R09758	1	C19868	
R11138	1	C21137	
R00697	1	C00423	
R00697	1	C00014	
R01034	1	C00184	
R01034	1	C00080	
R01034	1	C00004	
R09985	1	C11387	
R09985	1	C00080	
R09985	1	C00005	
R02678	1	C00954	
R02678	1	C00080	
R02678	1	C00004	
R04785	1	C04575	
R04513	1	C04637	
R04513	1	C00009	
R01577	1	C00309	
R01722	1	C03003	
R01722	1	C00015	
R07031	1	C06314	
R06691	1	C12431	
R06691	1	C00001	
R06691	1	C00006	
R11896	1	C00013	
R11896	1	C04242	
R00935	1	C00100	
R00935	1	C00011	
R00935	1	C00080	
R00935	1	C00004	
R04389	1	C04073	
R07616	1	G13025	
R07616	1	G10619	
R11482	2	C00001	
R11482	1	C03161	
R11482	1	C21405	
R00856	1	C00013	
R00856	1	C00513	
R12306	1	C00011	
R12306	1	C00042	
R12306	1	C22070	
R06495	1	C00363	
R06495	1	C11960	
R01889	1	C00010	
R01889	1	C03154	
R01212	1	C00141	
R01212	1	C00080	
R01212	1	C00005	
R01212	1	C00014	
R08118	1	C02949	
R08118	1	C16487	
R01516	1	C00197	
R01516	1	C04262	
R08200	1	C00022	
R08200	1	C00009	
R07218	1	C00001	
R07218	1	C15519	
R07218	1	C00028	
R10431	1	C00021	
R10431	1	C20646	
R03284	1	C01259	
R07877	1	C16305	
R07877	1	C00015	
R11481	1	C04650	
R12201	1	C00009	
R12201	1	C21994	
R05130	1	C06183	
R06455	1	C11991	
R06455	1	C00363	
R08141	1	C00477	
R08141	1	C00003	
R00702	1	C00013	
R00702	1	C03428	
R07027	1	C14801	
R00175	1	C00263	
R00175	1	C00170	
R00025	1	C00001	
R00025	1	C00088	
R00025	1	C00084	
R00025	1	C00061	
R07006	1	C14797	
R10365	1	C00013	
R10365	1	C20555	
R04555	1	C04768	
R04555	1	C00008	
R06470	1	C00001	
R06470	1	C11962	
R06470	1	C00006	
R10990	1	C08589	
R10990	1	C00015	
R07394	1	C15606	
R07394	1	C00009	
R01926	1	C06124	
R01926	1	C00008	
R07161	1	C00011	
R07161	1	C00138	
R07161	1	C15489	
R06503	1	C11986	
R04558	1	C04666	
R04558	1	C04677	
R04558	1	C00025	
R11493	2	C00001	
R11493	1	C21408	
R06147	1	G00317	
R06147	1	C00001	
R10077	1	C00001	
R10077	1	C20329	
R10077	1	C03161	
R06802	1	C12644	
R06802	1	C00015	
R00208	1	C00022	
R00208	1	C00009	
R08602	1	C02743	
R08602	1	C00249	
R12184	2	C06506	
R12184	1	C03161	
R12184	2	C00536	
R05627	1	C00009	
R05627	1	C17556	
R02265	1	C00584	
R04819	1	C05451	
R04819	1	C00080	
R04819	1	C00005	
R09413	1	C19592	
R01154	1	C00010	
R01154	1	C02714	
R03897	1	C06031	
R06233	1	C01352	
R06233	1	G10585	
R09921	4	C00001	
R09921	1	C20208	
R09921	3	C03161	
R02545	1	C03459	
R02545	1	C00080	
R02545	1	C00004	
R01122	1	C00013	
R01122	1	C04432	
R01818	1	C00636	
R08257	2	C00001	
R08257	1	C12518	
R08257	2	C03161	
R08257	1	C16543	
R07329	1	C00011	
R07329	1	C21417	
R07329	1	C00042	
R04943	1	C05707	
R10615	1	C00080	
R10615	1	C00258	
R10615	1	C00005	
R10624	1	C20738	
R10213	1	C00011	
R10213	1	C01546	
R00627	1	C00010	
R00627	1	C01883	
R03049	1	C00899	
R03049	1	C00249	
R04807	1	C00001	
R04807	2	C00667	
R04807	1	C05446	
R09868	1	C00001	
R09868	1	C20153	
R09868	1	C00006	
R02177	1	C00080	
R02177	1	C00843	
R02177	1	C00005	
R02167	1	C00392	
R02167	1	C00009	
R04070	1	C02858	
R04070	1	C00069	
R03037	1	C00022	
R03037	1	C04171	
R06698	1	C12437	
R05788	1	C11535	
R05788	1	C00069	
R05979	1	C00221	
R05979	1	G00171	
R02264	1	C00639	
R02264	1	C00006	
R10010	1	C20277	
R11768	1	C00080	
R11768	1	C00026	
R11768	1	C00004	
R12236	1	C22022	
R12236	1	C00080	
R12236	1	C00004	
R10208	1	C00001	
R10208	1	C00693	
R00792	1	C00001	
R00792	2	C06260	
R00792	1	C00088	
R05699	1	C06672	
R05699	1	C00080	
R05699	1	C00004	
R00567	1	C00792	
R00710	1	C00033	
R00710	1	C00080	
R00710	1	C00004	
R02288	1	C00439	
R03886	1	C02217	
R03886	1	C00080	
R03886	1	C00004	
R07422	1	C00001	
R07422	1	C15769	
R07422	1	C03161	
R05701	1	C00080	
R05701	1	C01494	
R05701	1	C00005	
R06153	1	G10621	
R06153	1	G00047	
R02687	1	C01885	
R02687	1	C00162	
R01798	1	C00010	
R01798	1	C00269	
R11261	(n+1)	C01935	
R04487	1	C04483	
R04487	1	C00245	
R01978	1	C00024	
R01978	1	C00332	
R01978	1	C00001	
R06574	1	C02666	
R06574	1	C00021	
R06204	1	C00031	
R06204	1	G10477	(n)
R04907	1	C05637	
R04907	1	C00027	
R04907	1	C00014	
R03556	1	C01433	
R03556	1	C00001	
R03556	1	C03161	
R00877	1	C00095	
R11209	1	C21177	
R11209	1	C00014	
R09791	1	C00021	
R09791	1	C09833	
R11719	1	C21615	
R11719	1	C01300	
R04157	1	C00013	
R04157	1	C00020	
R04157	1	C03188	
R12428	1	C00229	
R12428	1	C22159	
R00973	1	C00011	
R00973	1	C00106	
R10754	1	C20823	
R01344	1	C00133	
R01344	1	C00161	
R05036	1	C05906	
R05036	1	C00080	
R05036	1	C00007	
R05036	1	C00026	
R07712	1	C12123	
R07712	1	C00001	
R07712	1	C00011	
R07712	1	C00042	
R07929	1	C00010	
R07929	1	C16370	
R07971	1	C00067	
R07971	1	C00001	
R07971	1	C07130	
R07971	1	C00003	
R12573	1	C00013	
R12573	1	C22265	
R12573	1	C00020	
R00821	1	C00011	
R00821	1	C00090	
R11833	1	C00013	
R11833	1	C21688	
R00305	1	C00198	
R00305	1	C15603	
R07149	1	C00011	
R07149	1	C04453	
R07149	1	C00080	
R07149	1	C00005	
R09861	1	C00001	
R09861	1	C03161	
R09861	1	C20146	
R09108	1	C18219	
R11521	1	C00021	
R11521	1	C02811	
R00237	1	C00024	
R00237	1	C00022	
R11346	1	C00001	
R11346	1	C00011	
R11346	1	C01748	
R11346	1	C00003	
R04388	1	C04503	
R04388	1	C00008	
R05570	1	C06311	
R05570	1	C00615	
R06152	1	G00249	
R06152	1	C00124	
R08067	1	C16447	
R11788	2	C00252	
R02439	1	C00008	
R02439	1	C01101	
R00375	1	C00013	
R00375	1	C00039	
R05191	1	C00714	
R05191	n	C00015	
R06561	1	C12135	
R06561	1	C00001	
R06561	1	C03161	
R03744	1	C00008	
R03744	1	C03157	
R06399	1	C11937	
R06399	1	C00080	
R06399	1	C00004	
R00961	1	C00130	
R00961	1	C00009	
R06475	1	C00006	
R06475	1	C11963	
R09568	1	C00221	
R09568	1	C19699	
R10509	1	C20664	
R11718	1	C21614	
R11718	1	C01300	
R03870	1	C00086	
R03870	1	C02170	
R10357	1	C00001	
R10357	1	C00006	
R10357	1	C20535	
R01106	1	C00244	
R01106	2	C00080	
R01106	2	C00126	
R06219	1	C00030	
R06219	1	G10531	
R07468	1	C15789	
R02688	1	C00162	
R02688	1	C02112	
R04811	1	C05449	
R04811	1	C00010	
R09970	1	C00013	
R09970	1	C09898	
R04916	1	C00080	
R04916	1	C05655	
R04916	1	C00004	
R04950	1	C00010	
R04950	1	C05727	
R10574	1	C01080	
R10574	1	C01450	
R00270	1	C00001	
R00270	1	C05572	
R01663	1	C00365	
R01663	1	C00014	
R11547	1	C01645	
R11547	1	C21455	
R08948	1	C00013	
R08948	1	C18051	
R00912	1	C05340	
R00912	1	C00009	
R00912	1	C00008	
R07264	1	C00031	
R07264	1	C00663	
R03384	1	C01283	
R03384	1	C00008	
R11739	1	C00001	
R11739	1	C21622	
R04611	1	C00133	
R04611	1	C06432	
R06364	1	C00055	
R06364	1	C04475	
R05591	1	C00180	
R05591	1	C00014	
R05830	1	C00265	
R05830	1	C05849	
R04018	1	C00001	
R04018	1	C06128	
R07029	1	C14789	
R09594	1	C18802	
R09594	1	C00009	
R09594	1	C00008	
R02824	1	C00127	
R02824	1	C02288	
R12405	1	C05437	
R12405	1	C00006	
R09326	1	C12420	
R11629	1	C00009	
R11629	1	C00008	
R11629	1	C05777	
R09745	1	C16145	
R09745	1	C01352	
R05739	1	C00001	
R05739	1	C07345	
R05739	2	C00139	
R00343	1	C00080	
R00343	1	C00005	
R00343	1	C00036	
R00704	1	C00022	
R00704	1	C00080	
R00704	1	C00004	
R05571	1	C01097	
R05571	1	C00080	
R05571	1	C00004	
R06768	1	C05073	
R05039	1	C00011	
R05039	1	C00042	
R05039	1	C02906	
R10725	1	C00001	
R10725	1	C20805	
R10725	1	C00006	
R02865	1	C01096	
R02865	1	C00008	
R04478	1	C00001	
R04478	1	C04434	
R11661	1	C21572	
R11661	1	C01352	
R03048	1	C00080	
R03048	1	C02110	
R03048	1	C00004	
R04190	1	C00021	
R04190	1	C04311	
R03743	1	C03806	
R01697	1	C00030	
R01697	1	C00247	
R02196	1	C00671	
R02196	1	C00080	
R02196	1	C00004	
R02196	1	C00014	
R07470	1	C00001	
R07470	1	C15794	
R07470	1	C00006	
R03077	1	C00013	
R03077	1	C00935	
R06812	1	C12667	
R06812	1	C00015	
R04223	1	C03589	
R04223	1	C00011	
R09902	1	C00013	
R09902	1	C20178	
R12303	1	C00011	
R12303	1	C08313	
R06784	1	C04044	
R06784	1	C00080	
R06784	1	C00004	
R06901	1	C14111	
R10412	1	C03461	
R10412	1	C00080	
R10412	1	C00004	
R01723	1	C00013	
R01723	1	C05380	
R01723	1	C00020	
R04511	1	C04809	
R04511	1	C00641	
R11489	1	C21409	
R11489	1	C00027	
R05175	1	C06396	
R07489	2	C00001	
R07489	1	C05442	
R07489	1	C00006	
R12355	1	C00001	
R12355	1	C01054	
R12355	2	C00996	
R01778	1	C00264	
R01778	1	C00080	
R01778	1	C00004	
R08723	1	C17332	
R08723	1	C00080	
R08723	1	C00004	
R03313	1	C03287	
R03313	1	C00080	
R03313	1	C00005	
R06391	1	C11406	
R10046	1	C00253	
R10046	1	C00121	
R10131	1	C16152	
R10131	1	C00080	
R10131	1	C00004	
R10735	1	C00011	
R10735	1	C00042	
R10735	1	C17374	
R05832	1	C00001	
R05832	1	C01512	
R05832	1	C03161	
R08614	1	C17207	
R08614	1	C00159	
R04028	1	C03682	
R04028	1	C00025	
R04864	1	C00350	
R04864	1	C00229	
R07697	1	C12486	
R07697	1	C00146	
R09782	1	C07330	
R09782	1	C19892	
R03274	1	C04141	
R03274	1	C00008	
R00536	1	C00054	
R00536	1	C08358	
R05783	1	C01983	
R05783	1	C00014	
R03704	1	C00101	
R03704	1	C03446	
R03704	1	C00016	
R03929	1	C05822	
R04188	1	C06002	
R04188	1	C00025	
R10522	1	C00011	
R10522	1	C00042	
R10522	1	C20661	
R10876	1	C00363	
R10876	1	C15684	
R09050	1	C02621	
R03308	1	C01163	
R07313	1	C00011	
R07313	1	C05578	
R07160	1	C00011	
R07160	1	C00080	
R07160	2	C00138	
R07160	1	C00630	
R06767	2	C00363	
R06767	2	C00021	
R06767	1	C12480	
R08937	1	C00009	
R08937	1	C18048	
R08872	3	C00013	
R08872	3	C00020	
R08872	1	C17950	
R10658	1	C00021	
R10658	1	C20763	
R09121	1	C00013	
R09121	1	C18228	
R08106	1	C00090	
R08106	1	C16487	
R04026	1	C00001	
R04026	1	C06195	
R00359	1	C00027	
R00359	1	C00036	
R00359	1	C00014	
R07880	1	C16349	
R07880	1	C00010	
R03176	1	C00080	
R03176	1	C01034	
R03176	1	C00004	
R03261	1	C00080	
R03261	1	C02485	
R03261	1	C00004	
R09209	1	C18284	
R09209	1	C00003	
R00310	1	C00032	
R00310	2	C00080	
R11677	1	C00080	
R11677	1	C00004	
R11677	1	C11499	
R01556	1	C00010	
R01556	1	C02130	
R00406	1	C04348	
R00406	1	C00042	
R00128	1	C00002	
R00128	1	C00009	
R03039	1	C01635	
R03039	1	C04372	
R09980	1	C20253	
R09980	1	C01563	
R06308	1	C00001	
R06308	1	C03161	
R06308	1	C11897	
R09055	1	C18155	
R09055	1	C00080	
R09055	1	C00004	
R01386	1	C00011	
R01386	1	C01623	
R12220	1	C06377	
R02569	1	C00010	
R02569	1	C16255	
R08644	1	C00010	
R08644	1	C17230	
R11780	1	C00021	
R11780	1	C21647	
R03278	1	C00080	
R03278	1	C00004	
R03278	1	C06105	
R03478	1	C00008	
R03478	1	C01284	
R05613	1	C00013	
R05613	1	C01230	
R11679	1	C00002	
R11679	1	C00956	
R11679	1	C00080	
R11679	1	C00005	
R03709	1	C00080	
R03709	1	C01772	
R03709	1	C00004	
R04986	1	C00011	
R04986	1	C05810	
R07499	1	C15915	
R07499	1	C00006	
R00949	1	C00008	
R00949	1	C01231	
R01582	1	C00166	
R01582	1	C00217	
R08090	1	C00033	
R08090	1	C16466	
R05846	1	C11680	
R06884	1	C13631	
R06884	1	C00001	
R06884	1	C00003	
R07565	3	C00001	
R07565	1	C15966	
R07565	2	C00028	
R11216	1	C00021	
R11216	1	C04143	
R06016	1	G10619	
R06016	1	G00179	
R02815	1	C03212	
R02815	1	C00014	
R06445	1	C11927	
R07351	1	C21381	
R07351	1	C00080	
R07351	2	C00004	
R07491	2	C00001	
R07491	1	C15780	
R07491	2	C00996	
R06747	1	C12483	
R06747	2	C04570	
R00378	1	C00013	
R00378	1	C00039	
R06464	1	C00001	
R06464	1	C11999	
R06464	2	C00139	
R08782	1	C00013	
R08782	1	C00011	
R08782	1	C17570	
R10955	1	C00363	
R10955	1	C20974	
R01716	1	C11355	
R01716	1	C00025	
R01956	1	C01252	
R01956	1	C00025	
R07154	1	C06051	
R07154	1	C00030	
R01503	1	C06062	
R01503	1	C00055	
R03435	1	C01245	
R03435	1	C00641	
R11047	1	C11919	
R07080	1	C00001	
R07080	1	C14850	
R07080	1	C00006	
R07303	1	C15562	
R07303	1	C00058	
R10575	1	C00030	
R10575	1	C00026	
R09398	1	C00144	
R09398	1	C19153	
R08670	3	C00001	
R08670	1	C00011	
R08670	2	C03161	
R08670	1	C17245	
R07647	1	C00013	
R07647	1	C16143	
R00717	1	C00080	
R00717	1	C00048	
R00717	1	C00004	
R09210	1	C18286	
R03427	1	C04063	
R03427	1	C00009	
R01248	1	C03912	
R01248	1	C00080	
R01248	1	C00004	
R05986	1	G00019	
R05986	1	G10619	
R09155	1	C01327	
R09155	1	C18248	
R09776	1	C00008	
R09776	1	C19887	
R01441	1	C00008	
R01441	1	C04534	
R02930	1	C00797	
R02930	1	C00025	
R10957	1	C00021	
R10957	1	C20976	
R01368	1	C00165	
R01368	1	C00010	
R09809	1	C00001	
R09809	1	C00887	
R02416	1	C00010	
R02416	1	C02947	
R01016	1	C00009	
R01016	1	C00546	
R03326	1	C00001	
R03326	1	C03161	
R03326	1	C05488	
R03575	1	C00001	
R03575	1	C00028	
R03575	1	C01486	
R05120	1	C01359	
R05120	1	C06144	
R10861	1	C20903	
R10861	1	C00080	
R10861	1	C00004	
R01555	1	C00031	
R01555	1	C00663	
R02705	1	C00008	
R02705	1	C04257	
R03498	1	C01295	
R03498	1	C00080	
R03498	1	C00005	
R03032	1	C00001	
R03032	1	C03826	
R04639	1	C06148	
R00748	1	C00084	
R00748	1	C00009	
R00748	1	C00014	
R09040	1	C00013	
R09040	1	C18131	
R09485	1	C00080	
R09485	1	C20683	
R09485	1	C00005	
R01227	1	C00387	
R01227	1	C00009	
R10106	4	C00001	
R10106	2	C00327	
R10106	2	C00533	
R10106	3	C00003	
R01667	1	C00009	
R01667	1	C00239	
R12479	1	G00012	
R12479	3	C00159	
R11010	2	C00001	
R11010	2	C00996	
R11010	1	C21025	
R02091	1	C00055	
R02091	1	C00361	
R05098	1	C06102	
R07530	1	C00001	
R07530	1	C08590	
R07530	2	C00139	
R10154	1	C00001	
R10154	1	C20399	
R10154	1	C00006	
R12017	1	C00020	
R12017	1	C21851	
R02360	1	C00470	
R02360	1	C02273	
R00462	1	C00011	
R00462	1	C01672	
R05800	1	C00008	
R05800	1	C11555	
R10882	3	C00001	
R10882	1	C01941	
R10882	2	C00006	
R00130	1	C00010	
R00130	1	C00008	
R11266	1	C17584	
R11266	1	C00006	
R05989	2	G10619	
R05989	1	G00017	
R11383	1	C21141	
R11383	1	C00001	
R11383	1	C00006	
R03860	1	C03677	
R03860	1	C00005	
R09107	1	C00033	
R09107	1	C00327	
R08544	1	C02669	
R08544	1	C00080	
R08544	1	C00004	
R10626	1	C00001	
R10626	1	C20739	
R10626	2	C00139	
R03702	1	C01757	
R04722	1	C05218	
R04722	1	C04317	
R01082	1	C00122	
R01082	1	C00001	
R02676	1	C01326	
R02676	1	C00633	
R07561	1	C15965	
R07561	1	C00001	
R07561	2	C00139	
R08573	1	C00080	
R08573	1	C02022	
R08573	1	C00005	
R10204	1	C20440	
R10204	1	C01438	
R10204	1	C00073	
R10204	1	C05198	
R10204	1	C00028	
R10464	1	C00055	
R10464	1	C20642	
R04726	1	C05759	
R04726	1	C00011	
R04726	1	C00229	
R06320	1	C07394	
R02762	1	C02501	
R02762	1	C00080	
R02762	1	C00004	
R03052	1	C04181	
R08098	1	C01920	
R09068	1	C01389	
R09068	1	C16541	
R12107	1	C21908	
R12107	1	C00080	
R12107	1	C00004	
R05337	1	C00001	
R05337	1	C02331	
R02214	1	C00001	
R02214	1	C03747	
R02214	1	C00028	
R06920	1	C14093	
R08808	1	C00011	
R08808	2	C00010	
R08808	1	C17742	
R06807	1	C10098	
R06807	1	C00021	
R07140	1	C01031	
R07140	1	C00080	
R07140	1	C00005	
R11576	1	C20981	
