bigg_reaction_id	stoichiometry	product_bigg_id
ASPPROASCT1	1	pro__L_e
ASPte	1	asp__L_e
B3GALT3g_cho	1	gbside_cho_g
B3GALT3g_cho	1	h_g
B3GALT3g_cho	1	udp_g
B3GALT43g_cho	1	gd1b_cho_g
B3GALT43g_cho	1	h_g
B3GALT43g_cho	1	udp_g
B3GNT11g_cho	1	acglcgal14acglcgalgluside_cho_g
B3GNT11g_cho	1	h_g
B3GNT11g_cho	1	udp_g
B3GNT312g_cho	1	galacglcgal14acglcgalgluside_cho_g
B3GNT312g_cho	1	h_g
B3GNT312g_cho	1	udp_g
B3GNT35g_cho	1	galacglcgalgbside_cho_g
B3GNT35g_cho	1	h_g
B3GNT35g_cho	1	udp_g
B3GNT38g_cho	1	digalside_cho_g
B3GNT38g_cho	1	h_g
B3GNT38g_cho	1	udp_g
BALABETAtc	1	ala_B_c
BALABETAtc	1	cl_c
BALABETAtc	2.0	na1_c
BCRNe	1	3bcrn_e
BGLUGCHe	1	glgchlo_e
BGLUTCHLe	1	gltcho_e
BGLUTDECHOe	1	gltdechol_e
BILIRED2	1	bilirub_c
BILIRED2	1	nad_c
BMTer	1	dolp_r
BMTer	1	h_r
BMTer	1	m2emgacpail_cho_r
BTNt3	1	btn_c
BTNt3	1	na1_c
C10DCCACT	1	c10dc_c
C10DCe	1	c10dc_e
C10OHc	1	3deccrn_c
C10OHc	1	coa_c
C16OHc	1	3hexdcrn_c
C16OHc	1	coa_c
C30CPT1	1	coa_c
C30CPT1	1	pcrn_c
C40CPT1	1	c4crn_c
C40CPT1	1	coa_c
C4CRNe	1	c4crn_e
C4DCCACT	1	c4dc_c
C4OHc	1	3bcrn_c
C4OHc	1	coa_c
C6DCe	1	c6dc_e
C81CRN2tm	1	c81_c184crn_m
C81CRN2tx	1	c81_c184crn_c
C81CRNtm	1	c81_5Zcrn_m
C81_5ZCPT2m	1	c81_5Zcoa_m
C81_5ZCPT2m	1	crn_m
C8DCc	1	c8dc_c
C8DCc	1	coa_c
C9BRxtc	1	dmnoncrn_c
CAATPaser	1	adp_c
CAATPaser	2.0	ca2_r
CAATPaser	1	h_r
CAATPaser	1	pi_c
CACNAO	1	cmpglna_c
CACNAO	1	h2o_c
CACNAO	1	nadp_c
CARNS1	1	adp_c
CARNS1	1	carn_c
CARNS1	1	h_c
CARNS1	1	pi_c
CARhPTtc	1	carn_c
CBLTDe	1	adocbl_e
CDPDAGtm_cho	1	cdpdag_cho_m
CDSm_cho	1	cdpdag_cho_m
CDSm_cho	1	ppi_m
CEPTC_cho	1	cmp_c
CEPTC_cho	1	h_c
CEPTC_cho	1	pchol_cho_c
CEPTE_cho	1	cmp_c
CEPTE_cho	1	h_c
CEPTE_cho	1	pe_cho_c
CERT1gt_cho	1	crm_cho_g
CHOLESTTDe	1	chsterol_e
CHOLESTle	1	Rtotal_e
CHOLESTle	1	chsterol_e
CHOLESTle	1	h_e
CITt4_3	1	cit_c
CITt4_3	3.0	na1_c
CKc_cho	1	adp_c
CKc_cho	1	h_c
CKc_cho	1	pcreat_c
CRMPte_cho	1	crmp_cho_e
CRTNsyn_cho	1	crtn_c
CRTNsyn_cho	1	pi_c
CYOOm2_cho	4.0	ficytC_m
CYOOm2_cho	2.0	h2o_m
CYOOm2_cho	4.0	h_im
CYOOm3_cho	4.0	ficytC_m
CYOOm3_cho	1.96	h2o_m
CYOOm3_cho	4.0	h_im
CYOOm3_cho	0.02	o2s_m
CYP2R1	1	25hvitd3_c
CYP2R1	1	h2o_c
CYP2R1	1	nadp_c
CYSPHELAT2tc	1	cys__L_c
CYSPHELAT2tc	1	phe__L_e
CYSSNAT5tc	1	cys__L_c
CYSSNAT5tc	1	h_e
CYSSNAT5tc	1	na1_c
CYSTLEUrBATtc	1	cysi__L_c
CYSTLEUrBATtc	1	leu__L_e
DADK3	1	dadp_c
DADK3	1	gdp_c
DADNKn	1	adp_n
DADNKn	1	damp_n
DADNKn	1	h_n
DAGKn_cho	1	adp_n
DAGKn_cho	1	h_n
DAGKn_cho	1	pa_cho_n
DAG_CHOter	1	dag_cho_c
DATPDPm	1	damp_m
DATPDPm	1	h_m
DATPDPm	1	ppi_m
DCATDr	1	dca_r
DCSPTN1COAtxc	1	adp_c
DCSPTN1COAtxc	1	dcsptn1coa_x
DCSPTN1COAtxc	1	h_c
DCSPTN1COAtxc	1	pi_c
DCTPDPm	1	dcmp_m
DCTPDPm	1	h_m
DCTPDPm	1	ppi_m
DCTPDPn	1	dcmp_n
DCTPDPn	1	h_n
DCTPDPn	1	ppi_n
DCTPtm_cho	1	dctp_m
DDCRNe	1	3ddcrn_e
DEDOLP1	1	dedolp_c
DEDOLP1	1	h_c
DEDOLP1	1	pi_c
DEDOLR	1	dolichol_c
DEDOLR	1	nadp_c
DGTPtm_cho	1	dgtp_m
DHCRD1_cho	1	crm_cho_c
DHCRD1_cho	1	h_c
DHCRD1_cho	1	nadph_c
DHDASCBtm	1	dhdascb_m
DHDDH	1	nadph_c
DHDDH	1	npthld_c
DHDDS	1	dedoldp_c
DHDDS	16.0	ppi_c
DIGALSGALSIDEtg_cho	1	digalsgalside_cho_g
DIGALSIDEtl_cho	1	digalside_cho_l
DKMPPD2_cho	1	C08276_c
DKMPPD2_cho	1	co_c
DKMPPD2_cho	1	for_c
DKMPPD2_cho	2.0	h_c
DKMPPD2_cho	1	pi_c
DM_56iqcrbxlt_c	nan	sink/source
DM_epo_g	nan	sink/source
DM_igg_g	nan	sink/source
DOCOSACT	1	amp_c
DOCOSACT	1	docoscoa_c
DOCOSACT	1	ppi_c
DOCOSCOAtxc	1	adp_c
DOCOSCOAtxc	1	docoscoa_x
DOCOSCOAtxc	1	h_c
DOCOSCOAtxc	1	pi_c
DOLASNTer	1	doldp_r
DOLASNTer	1	g3m8masn_r
DOLASNTer	1	h_r
DOLDPPer	1	dolp_r
DOLDPPer	1	h_r
DOLDPPer	1	pi_r
DOLGLCP_ter	1	dolglcp_r
DOLGPP_er	1	dolp_r
DOLGPP_er	1	glc__D_r
DOLGPP_er	1	h_r
DOLPGT1er	1	dolp_r
DOLPGT1er	1	g1m8mpdol_r
DOLPGT1er	1	h_r
DOLPGT2er	1	dolp_r
DOLPGT2er	1	g2m8mpdol_r
DOLPGT2er	1	h_r
DOLPH_er	1	dolichol_r
DOLPH_er	1	pi_r
DOLPMT1er	1	dolp_r
DOLPMT1er	1	h_r
DOLPMT1er	1	m5mpdol_r
DOLPMT4_er	1	dolp_r
DOLPMT4_er	1	h_r
DOLPMT4_er	1	m8mpdol_r
DSAT_cho	1	coa_c
DSAT_cho	1	dhcrm_cho_c
DSAT_cho	1	h_c
DTMPKm	1	adp_m
DTMPKm	1	dtdp_m
DTTPDPn	1	dtmp_n
DTTPDPn	1	h_n
DTTPDPn	1	ppi_n
EX_1glyc_cho_e	nan	sink/source
EX_3deccrn_e	nan	sink/source
EX_4abutn_e	nan	sink/source
EX_4hpro_LT_e	nan	sink/source
EX_5mta_e	nan	sink/source
EX_5oxpro_e	nan	sink/source
EX_12HPET_e	nan	sink/source
EX_CE0074_e	nan	sink/source
EX_CE1926_e	nan	sink/source
EX_CE1939_e	nan	sink/source
EX_CE1943_e	nan	sink/source
EX_CE2011_e	nan	sink/source
EX_CE2250_e	nan	sink/source
EX_CE2838_e	nan	sink/source
EX_CE2839_e	nan	sink/source
EX_CE2917_e	nan	sink/source
EX_CE4633_e	nan	sink/source
EX_CE4723_e	nan	sink/source
EX_CE5788_e	nan	sink/source
EX_CE5789_e	nan	sink/source
EX_CE5797_e	nan	sink/source
EX_CE5867_e	nan	sink/source
EX_CE5869_e	nan	sink/source
EX_HC00004_e	nan	sink/source
EX_HC00229_e	nan	sink/source
EX_HC00250_e	nan	sink/source
EX_HC00822_e	nan	sink/source
EX_HC01440_e	nan	sink/source
EX_HC01441_e	nan	sink/source
EX_HC01577_e	nan	sink/source
EX_cpppg1_e	nan	sink/source
EX_HC02154_e	nan	sink/source
EX_HC02172_e	nan	sink/source
EX_wharachd_e	nan	sink/source
EX_HC02187_e	nan	sink/source
EX_HC02191_e	nan	sink/source
EX_HC02192_e	nan	sink/source
EX_HC02194_e	nan	sink/source
EX_HC02195_e	nan	sink/source
EX_HC02196_e	nan	sink/source
EX_HC02197_e	nan	sink/source
EX_HC02199_e	nan	sink/source
EX_HC02200_e	nan	sink/source
EX_HC02201_e	nan	sink/source
EX_HC02203_e	nan	sink/source
EX_HC02204_e	nan	sink/source
EX_HC02207_e	nan	sink/source
EX_HC02210_e	nan	sink/source
EX_HC02220_e	nan	sink/source
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_cho_e	nan	sink/source
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_cho_e	nan	sink/source
EX_acn13acngalgbside_cho_e	nan	sink/source
EX_acn23acngalgbside_cho_e	nan	sink/source
EX_acnacngal14acglcgalgluside_cho_e	nan	sink/source
EX_acnacngalgbside_cho_e	nan	sink/source
EX_ahcys_e	nan	sink/source
EX_ak2lgchol_cho_e	nan	sink/source
EX_c10dc_e	nan	sink/source
EX_c8crn_e	nan	sink/source
EX_c8dc_e	nan	sink/source
EX_carn_e	nan	sink/source
EX_cdp_e	nan	sink/source
EX_crm_cho_e	nan	sink/source
EX_ctp_e	nan	sink/source
EX_dgtp_e	nan	sink/source
EX_digalsgalside_cho_e	nan	sink/source
EX_dpcoa_e	nan	sink/source
EX_dtdp_e	nan	sink/source
EX_fuc13galacglcgal14acglcgalgluside_cho_e	nan	sink/source
EX_fuc14galacglcgalgluside_cho_e	nan	sink/source
EX_fucacgalfucgalacglcgalgluside_cho_e	nan	sink/source
EX_fucacngal14acglcgalgluside_cho_e	nan	sink/source
EX_fucacngalacglcgalgluside_cho_e	nan	sink/source
EX_fucfuc132galacglcgal14acglcgalgluside_cho_e	nan	sink/source
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho_e	nan	sink/source
EX_fucfucfucgalacglcgal14acglcgalgluside_cho_e	nan	sink/source
EX_fucfucgalacglcgalgluside_cho_e	nan	sink/source
EX_fucgal14acglcgalgluside_cho_e	nan	sink/source
EX_galfucgalacglcgal14acglcgalgluside_cho_e	nan	sink/source
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_cho_e	nan	sink/source
EX_galgalgalthcrm_cho_e	nan	sink/source
EX_gbside_cho_e	nan	sink/source
EX_gd1b2_cho_e	nan	sink/source
EX_gltcho_e	nan	sink/source
EX_glyleu_e	nan	sink/source
EX_glyphe_e	nan	sink/source
EX_glysar_e	nan	sink/source
EX_gp1c_cho_e	nan	sink/source
EX_gumdchac_e	nan	sink/source
EX_gumtchol_e	nan	sink/source
EX_idour_e	nan	sink/source
EX_ivcrn_e	nan	sink/source
EX_leugly_e	nan	sink/source
EX_leuleu_e	nan	sink/source
EX_lpchol_cho_e	nan	sink/source
EX_malcoa_e	nan	sink/source
EX_oagd3_cho_e	nan	sink/source
EX_oagt3_cho_e	nan	sink/source
EX_paf_cho_e	nan	sink/source
EX_pectindchac_e	nan	sink/source
EX_pectingchol_e	nan	sink/source
EX_prostgh2_e	nan	sink/source
EX_prostgi2_e	nan	sink/source
EX_prpp_e	nan	sink/source
EX_psylchol_e	nan	sink/source
EX_ptth_e	nan	sink/source
EX_pydx5p_e	nan	sink/source
EX_q10_e	nan	sink/source
EX_q10h2_e	nan	sink/source
EX_slfcys_e	nan	sink/source
EX_tag_cho_e	nan	sink/source
EX_ttdcrn_e	nan	sink/source
EX_xolest_cho_e	nan	sink/source
F6T3g	1	fnm2masn_g
F6T3g	1	gdp_g
F6T3g	1	h_g
F6T5g	1	fn4m2masn_g
F6T5g	1	gdp_g
F6T5g	1	h_g
FACOAE181_cho	1	coa_m
FACOAE181_cho	1	h_m
FACOAE181_cho	1	ocdcea_m
FADH2ETC	1	fad_m
FADH2ETC	1	q10h2_m
FAOXC101_3Em	1	accoa_m
FAOXC101_3Em	1	h_m
FAOXC101_3Em	1	nadh_m
FAOXC101_3Em	1	occoa_m
FAOXC101_4Em	1	accoa_m
FAOXC101_4Em	1	fadh2_m
FAOXC101_4Em	1	nadh_m
FAOXC101_4Em	1	nadp_m
FAOXC101_4Em	1	occoa_m
FAOXC101_4Zx	1	accoa_x
FAOXC101_4Zx	1	h2o2_x
FAOXC101_4Zx	1	nadh_x
FAOXC101_4Zx	1	nadp_x
FAOXC101_4Zx	1	occoa_x
FAOXC102_4Z_7Zm	1	accoa_m
FAOXC102_4Z_7Zm	1	c81_5Zcoa_m
FAOXC102_4Z_7Zm	1	fadh2_m
FAOXC102_4Z_7Zm	1	nadh_m
FAOXC102_4Z_7Zm	1	nadp_m
FAOXC11_cho	1	accoa_m
FAOXC11_cho	1	dmhptcoa_m
FAOXC11_cho	1	fadh2_m
FAOXC11_cho	1	h_m
FAOXC11_cho	1	nadh_m
FAOXC120100m	1	accoa_m
FAOXC120100m	1	dcacoa_m
FAOXC120100m	1	fadh2_m
FAOXC120100m	1	h_m
FAOXC120100m	1	nadh_m
FAOXC120100x	1	accoa_x
FAOXC120100x	1	dcacoa_x
FAOXC120100x	1	h2o2_x
FAOXC120100x	1	h_x
FAOXC120100x	1	nadh_x
FAOXC122_3Z_6Zm	1	accoa_m
FAOXC122_3Z_6Zm	1	c101_4Zcoa_m
FAOXC122_3Z_6Zm	1	h_m
FAOXC122_3Z_6Zm	1	nadh_m
FAOXC123_3Z_6Z_9Zx	1	accoa_x
FAOXC123_3Z_6Z_9Zx	1	c102_4Z_7Zcoa_x
FAOXC123_3Z_6Z_9Zx	1	h_x
FAOXC123_3Z_6Z_9Zx	1	nadh_x
FAOXC141_7Em	1	accoa_m
FAOXC141_7Em	1	c121_5Ecoa_m
FAOXC141_7Em	1	fadh2_m
FAOXC141_7Em	1	h_m
FAOXC141_7Em	1	nadh_m
FAOXC142_5Z_8Zm	1	accoa_m
FAOXC142_5Z_8Zm	1	c122_3Z_6Zcoa_m
FAOXC142_5Z_8Zm	1	fadh2_m
FAOXC142_5Z_8Zm	1	h_m
FAOXC142_5Z_8Zm	1	nadh_m
FAOXC142_5Z_8Zx	1	accoa_x
FAOXC142_5Z_8Zx	1	c122_3Z_6Zcoa_x
FAOXC142_5Z_8Zx	1	h2o2_x
FAOXC142_5Z_8Zx	1	h_x
FAOXC142_5Z_8Zx	1	nadh_x
FAOXC143_5Z_8Z_11Zx	1	accoa_x
FAOXC143_5Z_8Z_11Zx	1	c123_3Z_6Z_9Zcoa_x
FAOXC143_5Z_8Z_11Zx	1	h2o2_x
FAOXC143_5Z_8Z_11Zx	1	h_x
FAOXC143_5Z_8Z_11Zx	1	nadh_x
FAOXC15NADx	1	forcoa_x
FAOXC15NADx	2.0	h_x
FAOXC15NADx	1	nadh_x
FAOXC15NADx	1	prist_x
FAOXC1611402m	1	accoa_m
FAOXC1611402m	1	h_m
FAOXC1611402m	1	nadh_m
FAOXC1611402m	1	tdcoa_m
FAOXC161_7Em	1	accoa_m
FAOXC161_7Em	1	c141_5Ecoa_m
FAOXC161_7Em	1	fadh2_m
FAOXC161_7Em	1	h_m
FAOXC161_7Em	1	nadh_m
FAOXC161_7Zm	1	accoa_m
FAOXC161_7Zm	1	c141_5Zcoa_m
FAOXC161_7Zm	1	fadh2_m
FAOXC161_7Zm	1	h_m
FAOXC161_7Zm	1	nadh_m
FAOXC162_7Z_10Zm	1	accoa_m
FAOXC162_7Z_10Zm	1	c142_5Z_8Zcoa_m
FAOXC162_7Z_10Zm	1	fadh2_m
FAOXC162_7Z_10Zm	1	h_m
FAOXC162_7Z_10Zm	1	nadh_m
FAOXC163_4Z_7Z_10Zm	1	accoa_m
FAOXC163_4Z_7Z_10Zm	1	c142_5Z_8Zcoa_m
FAOXC163_4Z_7Z_10Zm	1	fadh2_m
FAOXC163_4Z_7Z_10Zm	1	nadh_m
FAOXC163_4Z_7Z_10Zm	1	nadp_m
FAOXC163_4Z_7Z_10Zx	1	accoa_x
FAOXC163_4Z_7Z_10Zx	1	c142_5Z_8Zcoa_x
FAOXC163_4Z_7Z_10Zx	1	h2o2_x
FAOXC163_4Z_7Z_10Zx	1	nadh_x
FAOXC163_4Z_7Z_10Zx	1	nadp_x
FAOXC164_4Z_7Z_10Z_13Zm	1	accoa_m
FAOXC164_4Z_7Z_10Z_13Zm	1	c143_5Z_8Z_11Zcoa_m
FAOXC164_4Z_7Z_10Z_13Zm	1	fadh2_m
FAOXC164_4Z_7Z_10Z_13Zm	1	nadh_m
FAOXC164_4Z_7Z_10Z_13Zm	1	nadp_m
FAOXC16Brx	1	amp_x
FAOXC16Brx	1	phytcoa_x
FAOXC16Brx	1	ppi_x
FAOXC181_9Em	1	accoa_m
FAOXC181_9Em	1	c161_7Ecoa_m
FAOXC181_9Em	1	fadh2_m
FAOXC181_9Em	1	h_m
FAOXC181_9Em	1	nadh_m
FAOXC181_9Zm	1	accoa_m
FAOXC181_9Zm	1	c161_7Zcoa_m
FAOXC181_9Zm	1	fadh2_m
FAOXC181_9Zm	1	h_m
FAOXC181_9Zm	1	nadh_m
FAOXC182_9E_12Em	1	accoa_m
FAOXC182_9E_12Em	1	c162_7E_10Ecoa_m
FAOXC182_9E_12Em	1	fadh2_m
FAOXC182_9E_12Em	1	h_m
FAOXC182_9E_12Em	1	nadh_m
FAOXC183_6Z_9Z_12Zm	1	accoa_m
FAOXC183_6Z_9Z_12Zm	1	c163_4Z_7Z_10Zcoa_m
FAOXC183_6Z_9Z_12Zm	1	fadh2_m
FAOXC183_6Z_9Z_12Zm	1	h_m
FAOXC183_6Z_9Z_12Zm	1	nadh_m
FAOXC183_6Z_9Z_12Zx	1	accoa_x
FAOXC183_6Z_9Z_12Zx	1	c163_4Z_7Z_10Zcoa_x
FAOXC183_6Z_9Z_12Zx	1	h2o2_x
FAOXC183_6Z_9Z_12Zx	1	h_x
FAOXC183_6Z_9Z_12Zx	1	nadh_x
FAOXC183_9Z_12Z_15Zm	1	accoa_m
FAOXC183_9Z_12Z_15Zm	1	c163_7Z_10Z_13Zcoa_m
FAOXC183_9Z_12Z_15Zm	1	fadh2_m
FAOXC183_9Z_12Z_15Zm	1	h_m
FAOXC183_9Z_12Z_15Zm	1	nadh_m
FAOXC184_3Z_6Z_9Z_12Zm	1	accoa_m
FAOXC184_3Z_6Z_9Z_12Zm	1	c163_4Z_7Z_10Zcoa_m
FAOXC184_3Z_6Z_9Z_12Zm	1	h_m
FAOXC184_3Z_6Z_9Z_12Zm	1	nadh_m
FAOXC184_6Z_9Z_12Z_15Zx	1	accoa_x
FAOXC184_6Z_9Z_12Z_15Zx	1	c164_4Z_7Z_10Z_13Zcoa_x
FAOXC184_6Z_9Z_12Z_15Zx	1	h2o2_x
FAOXC184_6Z_9Z_12Z_15Zx	1	h_x
FAOXC184_6Z_9Z_12Z_15Zx	1	nadh_x
FAOXC185_3Z_6Z_9Z_12Z_15Zm	1	accoa_m
FAOXC185_3Z_6Z_9Z_12Z_15Zm	1	c164_4Z_7Z_10Z_13Zcoa_m
FAOXC185_3Z_6Z_9Z_12Z_15Zm	1	h_m
FAOXC185_3Z_6Z_9Z_12Z_15Zm	1	nadh_m
FAOXC204_5Z_8Z_11Z_14Zx	1	accoa_x
FAOXC204_5Z_8Z_11Z_14Zx	1	c184_3Z_6Z_9Z_12Zcoa_x
FAOXC204_5Z_8Z_11Z_14Zx	1	h2o2_x
FAOXC204_5Z_8Z_11Z_14Zx	1	h_x
FAOXC204_5Z_8Z_11Z_14Zx	1	nadh_x
FAOXC205_5Z_8Z_11Z_14Z_17Zm	1	accoa_m
FAOXC205_5Z_8Z_11Z_14Z_17Zm	1	c185_3Z_6Z_9Z_12Z_15Zcoa_m
FAOXC205_5Z_8Z_11Z_14Z_17Zm	1	fadh2_m
FAOXC205_5Z_8Z_11Z_14Z_17Zm	1	h_m
FAOXC205_5Z_8Z_11Z_14Z_17Zm	1	nadh_m
FAOXC205_5Z_8Z_11Z_14Z_17Zx	1	accoa_x
FAOXC205_5Z_8Z_11Z_14Z_17Zx	1	c185_3Z_6Z_9Z_12Z_15Zcoa_x
FAOXC205_5Z_8Z_11Z_14Z_17Zx	1	h2o2_x
FAOXC205_5Z_8Z_11Z_14Z_17Zx	1	h_x
FAOXC205_5Z_8Z_11Z_14Z_17Zx	1	nadh_x
FAOXC221201x	1	accoa_x
FAOXC221201x	1	c201coa_x
FAOXC221201x	1	h2o2_x
FAOXC221201x	1	h_x
FAOXC221201x	1	nadh_x
FAOXC226205m_cho	1	accoa_m
FAOXC226205m_cho	1	fadh2_m
FAOXC226205m_cho	1	nadh_m
FAOXC226205m_cho	1	nadp_m
FAOXC226205m_cho	1	tmndnccoa_m
FAOXC4020m	2.0	accoa_m
FAOXC4020m	1	fadh2_m
FAOXC4020m	1	h_m
FAOXC4020m	1	nadh_m
FAOXC6040m	1	accoa_m
FAOXC6040m	1	btcoa_m
FAOXC6040m	1	fadh2_m
FAOXC6040m	1	h_m
FAOXC6040m	1	nadh_m
FAOXC8060m	1	accoa_m
FAOXC8060m	1	c6coa_m
FAOXC8060m	1	fadh2_m
FAOXC8060m	1	h_m
FAOXC8060m	1	nadh_m
FAOXC9070m	1	accoa_m
FAOXC9070m	1	c70coa_m
FAOXC9070m	1	fadh2_m
FAOXC9070m	1	h_m
FAOXC9070m	1	nadh_m
FAOXCPRIST1x	1	c13_trimethylcoa_x
FAOXCPRIST1x	1	h2o2_x
FAOXCPRIST1x	1	h_x
FAOXCPRIST1x	1	nadh_x
FAOXCPRIST1x	1	ppcoa_x
FAOXCPRIST3x	1	dmnoncoa_x
FAOXCPRIST3x	1	h2o2_x
FAOXCPRIST3x	1	h_x
FAOXCPRIST3x	1	nadh_x
FAOXCPRIST3x	1	ppcoa_x
FAOXMC10OHMC10r	1	h2o_r
FAOXMC10OHMC10r	1	nadp_r
FAOXMC10OHMC10r	1	omhdecacid_r
FAOXOHMC10DC10c	3.0	h_c
FAOXOHMC10DC10c	2.0	nadh_c
FAOXOHMC10DC10c	1	sebacid_c
FAS140ACP	1	co2_c
FAS140ACP	1	coa_c
FAS140ACP	1	h2o_c
FAS140ACP	1	myrsACP_c
FAS140ACP	2.0	nadp_c
FAS80ACP_L	3.0	co2_c
FAS80ACP_L	3.0	coa_c
FAS80ACP_L	3.0	h2o_c
FAS80ACP_L	6.0	nadp_c
FAS80ACP_L	1	ocACP_c
FAS80ACPxym_L	3.0	ACP_m
FAS80ACPxym_L	3.0	co2_m
FAS80ACPxym_L	3.0	h2o_m
FAS80ACPxym_L	3.0	nad_m
FAS80ACPxym_L	3.0	nadp_m
FAS80ACPxym_L	1	ocACP_m
FE2DMT1	1	fe2_c
FE2DMT1	1	h_c
FEROc	4.0	fe3_c
FEROc	2.0	h2o_c
FRDPtcr	1	frdp_r
FUCACGALFUCGALACGLCGALGLUSIDEte_cho	1	fucacgalfucgalacglcgalgluside_cho_c
FUCACGALFUCGALACGLCGALGLUSIDEtg_cho	1	fucacgalfucgalacglcgalgluside_cho_c
FUCACNGAL14ACGLCGALGLUSIDEtg_cho	1	fucacngal14acglcgalgluside_cho_c
FUCACNGALACGLCGALGLUSIDEte_cho	1	fucacngalacglcgalgluside_cho_c
FUCACNGALACGLCGALGLUSIDEtg_cho	1	fucacngalacglcgalgluside_cho_c
FUCFUC12GAL14ACGLCGALGLUSIDEte_cho	1	fucfuc12gal14acglcgalgluside_cho_c
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_cho	1	fucfuc132galacglcgal14acglcgalgluside_cho_c
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_cho	1	fucfuc132galacglcgal14acglcgalgluside_cho_c
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_cho	1	fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho_c
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_cho	1	fucfucfucgalacglc13galacglcgal14acglcgalgluside_cho_c
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_cho	1	fucfucfucgalacglcgal14acglcgalgluside_cho_c
FUCFUCGALACGLCGALGLUSIDEte_cho	1	fucfucgalacglcgalgluside_cho_c
FUCFUCGALACGLCGALGLUSIDEtg_cho	1	fucfucgalacglcgalgluside_cho_c
FUCGAL14ACGLCGALGLUSIDEtg_cho	1	fucgal14acglcgalgluside_cho_c
FUCGALFUCGALACGLCGALGLUSIDEte_cho	1	fucgalfucgalacglcgalgluside_cho_c
FUCGALFUCGALACGLCGALGLUSIDEtg_cho	1	fucgalfucgalacglcgalgluside_cho_c
FUMAH	1	fum_c
FUMAH	1	h_c
FUMAH	1	pyr_c
FUT12g_cho	1	fucgalacglcgalgluside_cho_g
FUT12g_cho	1	gdp_g
FUT12g_cho	1	h_g
FUT14g_cho	1	fuc12gal14acglcgalgluside_cho_g
FUT14g_cho	1	gdp_g
FUT14g_cho	1	h_g
FUT15g_cho	1	fucgalacgalfuc12gal14acglcgalgluside_cho_g
FUT15g_cho	1	gdp_g
FUT15g_cho	1	h_g
FUT17g_cho	1	fucgalacgalfucgalacglcgal14acglcgalgluside_cho_g
FUT17g_cho	1	gdp_g
FUT17g_cho	1	h_g
FUT18g_cho	1	fucfucgalacglcgalacglcgal14acglcgalgluside_cho_g
FUT18g_cho	2.0	gdp_g
FUT18g_cho	2.0	h_g
FUT31g_cho	1	fuc14galacglcgalgluside_cho_g
FUT31g_cho	1	gdp_g
FUT31g_cho	1	h_g
FUT32g_cho	1	fucacngalacglcgalgluside_cho_g
FUT32g_cho	1	gdp_g
FUT32g_cho	1	h_g
FUT34g_cho	1	fucfucgalacglcgalgluside_cho_g
FUT34g_cho	1	gdp_g
FUT34g_cho	1	h_g
FUT35g_cho	1	fucgalfucgalacglcgalgluside_cho_g
FUT35g_cho	1	gdp_g
FUT35g_cho	1	h_g
FUT910g_cho	1	fucfucgalacglc13galacglcgal14acglcgalgluside_cho_g
FUT910g_cho	1	gdp_g
FUT910g_cho	1	h_g
FUT91g_cho	1	fucgal14acglcgalgluside_cho_g
FUT91g_cho	1	gdp_g
FUT91g_cho	1	h_g
FUT92g_cho	1	fucacngal14acglcgalgluside_cho_g
FUT92g_cho	1	gdp_g
FUT92g_cho	1	h_g
FUT93g_cho	1	fucfuc12gal14acglcgalgluside_cho_g
FUT93g_cho	1	gdp_g
FUT93g_cho	1	h_g
FUT98g_cho	1	fuc13galacglcgal14acglcgalgluside_cho_g
FUT98g_cho	1	gdp_g
FUT98g_cho	1	h_g
FUT99g_cho	1	fucgalacglc13galacglcgal14acglcgalgluside_cho_g
FUT99g_cho	1	gdp_g
FUT99g_cho	1	h_g
G12MT1_cho	1	gdp_c
G12MT1_cho	1	h_c
G12MT1_cho	1	m3mpdol_c
G14N11g	1	h_g
G14N11g	1	lndl4n4m2masn_g
G14N11g	1	udp_g
G14N12g	1	h_g
G14N12g	1	lncl4fn4m2masn_g
G14N12g	1	udp_g
G14N13g	1	h_g
G14N13g	1	lncl4n4m2masn_g
G14N13g	1	udp_g
G14N14g	1	h_g
G14N14g	1	lnbl4fn4m2masn_g
G14N14g	1	udp_g
G14N16g	2.0	h_g
G14N16g	1	l2n2cdl4fn4m2masn_g
G14N16g	2.0	udp_g
G14N17g	2.0	h_g
G14N17g	1	l2n2cdl4n4m2masn_g
G14N17g	2.0	udp_g
G14N18g	2.0	h_g
G14N18g	1	l2n2bdl4fn4m2masn_g
G14N18g	2.0	udp_g
G14N19g	2.0	h_g
G14N19g	1	l2n2bdl4n4m2masn_g
G14N19g	2.0	udp_g
G14N20g	3.0	h_g
G14N20g	1	l3n3l4fn4m2masn_g
G14N20g	3.0	udp_g
G14N21g	3.0	h_g
G14N21g	1	l3n3l4n4m2masn_g
G14N21g	3.0	udp_g
