bigg_reaction_id	stoichiometry	substrate_bigg_id
CYSDtex	1	cys__D_e
CYSTL	1	cyst__L_c
CYSTL	1	h2o_c
CYSTRS	1	atp_c
CYSTRS	1	cys__L_c
CYSTRS	1	trnacys_c
CYSabc2pp	1	atp_c
CYSabc2pp	1	cys__L_c
CYSabc2pp	1	h2o_c
CYStpp	1	cys__L_c
CYTD	1	cytd_c
CYTD	1	h_c
CYTD	1	h2o_c
CYTDt2pp	1	cytd_p
CYTDt2pp	1	h_p
D_LACt2pp	1	h_p
D_LACt2pp	1	lac__D_p
D_LACtex	1	lac__D_e
DADNt2pp	1	dad_2_p
DADNt2pp	1	h_p
DAGK140	1	12dgr140_c
DAGK140	1	atp_c
DAGK160	1	12dgr160_c
DAGK160	1	atp_c
DALAt2pp	1	ala__D_p
DALAt2pp	1	h_p
DAMPtex	1	damp_e
DAPDC	1	26dap__M_c
DAPDC	1	h_c
DAPabcpp	1	atp_c
DAPabcpp	1	h2o_c
DAPabcpp	1	26dap__M_p
DAPtex	1	15dap_e
DASYN140	1	ctp_c
DASYN140	1	h_c
DASYN140	1	pa140_c
DASYN161	1	ctp_c
DASYN161	1	h_c
DASYN161	1	pa161_c
DATPHs	1	datp_c
DATPHs	1	h_c
DATPHs	1	h2o_c
DC6PH	1	chtbs6p_c
DC6PH	1	h2o_c
DCAtex	1	dca_e
DCMPtex	1	dcmp_e
DCTPD	1	dctp_c
DCTPD	1	h_c
DCTPD	1	h2o_c
DCYTD	1	dcyt_c
DCYTD	1	h_c
DCYTD	1	h2o_c
DCYTt2pp	1	dcyt_p
DCYTt2pp	1	h_p
DDCAtexi	1	ddca_e
DDGLCNt2rpp	1	2ddglcn_p
DDGLCNt2rpp	1	h_p
DDGLCNtex	1	2ddglcn_e
DDGLK	1	2ddglcn_c
DDGLK	1	atp_c
DGK1	1	atp_c
DGK1	1	dgmp_c
DGMPtex	1	dgmp_e
DHACOAH	1	23dhacoa_c
DHACOAH	1	h2o_c
DHAD1	1	23dhmb_c
DHAtex	1	dha_e
DHBD	1	23ddhb_c
DHBD	1	nad_c
DHCIND	1	cenchddd_c
DHCIND	1	nad_c
DHCINDO	1	dhcinnm_c
DHCINDO	1	o2_c
DHFR	1	dhf_c
DHFR	1	h_c
DHFR	1	nadph_c
DHFS	1	atp_c
DHFS	1	dhpt_c
DHFS	1	glu__L_c
DHNAOT4	1	dhna_c
DHNAOT4	1	h_c
DHNAOT4	1	octdp_c
DHNCOAT	1	14dhncoa_c
DHNCOAT	1	h2o_c
DHNPTE	1	dhnpt_c
DHORD2	1	dhor__S_c
DHORD2	1	q8_c
DHPPDA2	1	25drapp_c
DHPPDA2	1	h_c
DHPPDA2	1	h2o_c
DHPTDNR	1	dhptdn_c
DHPTDNR	3.0	h_c
DHPTDNR	1	nadph_c
DHPTPE	1	ahdt_c
DHQS	1	2dda7p_c
DKGLCNR1	1	25dkglcn_c
DKGLCNR1	1	h_c
DKGLCNR1	1	nadph_c
DKGLCNR2x	1	25dkglcn_c
DKGLCNR2x	1	h_c
DKGLCNR2x	1	nadh_c
DKGLCNR2y	1	25dkglcn_c
DKGLCNR2y	1	h_c
DKGLCNR2y	1	nadph_c
DMATT	1	dmpp_c
DMATT	1	ipdp_c
DMSOR1	1	dmso_c
DMSOR1	1	mql8_c
DMSOR1pp	1	mql8_c
DMSOR1pp	1	dmso_p
DMSOR2	1	2dmmql8_c
DMSOR2	1	dmso_c
DMSOR2pp	1	2dmmql8_c
DMSOR2pp	1	dmso_p
DMSOtex	1	dmso_e
DOXRBCNtpp	1	doxrbcn_p
DOXRBCNtpp	1	h_p
DPR	1	2dhp_c
DPR	1	h_c
DPR	1	nadph_c
DSBAO1	1	q8_c
DSBAO1	1	dsbard_p
DSBAO2	1	mqn8_c
DSBAO2	1	dsbard_p
DSBGGT	1	dsbgox_p
DSBGGT	2.0	gthrd_p
DSERDHr	1	nadp_c
DSERDHr	1	ser__D_c
DTMPK	1	atp_c
DTMPK	1	dtmp_c
DTMPtex	1	dtmp_e
DURIK1	1	atp_c
DURIK1	1	duri_c
DURIt2pp	1	duri_p
DURIt2pp	1	h_p
DURItex	1	duri_e
DUTPDP	1	dutp_c
DUTPDP	1	h2o_c
DXPRIi	1	dxyl5p_c
DXPRIi	1	h_c
DXPRIi	1	nadph_c
E4PD	1	e4p_c
E4PD	1	h2o_c
E4PD	1	nad_c
EAR100x	1	h_c
EAR100x	1	nadh_c
EAR100x	1	tdec2eACP_c
EAR100y	1	h_c
EAR100y	1	nadph_c
EAR100y	1	tdec2eACP_c
EAR120y	1	h_c
EAR120y	1	nadph_c
EAR120y	1	tddec2eACP_c
EAR140y	1	h_c
EAR140y	1	nadph_c
EAR140y	1	tmrs2eACP_c
EAR141x	1	h_c
EAR141x	1	nadh_c
EAR141x	1	t3c7mrseACP_c
EAR161x	1	h_c
EAR161x	1	nadh_c
EAR161x	1	t3c9palmeACP_c
EAR161y	1	h_c
EAR161y	1	nadph_c
EAR161y	1	t3c9palmeACP_c
EAR180x	1	h_c
EAR180x	1	nadh_c
EAR180x	1	toctd2eACP_c
EAR180y	1	h_c
EAR180y	1	nadph_c
EAR180y	1	toctd2eACP_c
EAR181x	1	h_c
EAR181x	1	nadh_c
EAR181x	1	t3c11vaceACP_c
EAR181y	1	h_c
EAR181y	1	nadph_c
EAR181y	1	t3c11vaceACP_c
EAR40y	1	but2eACP_c
EAR40y	1	h_c
EAR40y	1	nadph_c
EAR60y	1	h_c
EAR60y	1	nadph_c
EAR60y	1	thex2eACP_c
EAR80y	1	h_c
EAR80y	1	nadph_c
EAR80y	1	toct2eACP_c
ECA4OALpp	1	colipa_p
ECA4OALpp	1	eca4und_p
ECAP2pp	1	eca2und_p
ECAP2pp	1	unagamuf_p
ECAP3pp	1	eca3und_p
ECAP3pp	1	unagamuf_p
ECAtpp	1	unagamuf_c
ECOAH1	1	3hbcoa_c
ECOAH2	1	3hhcoa_c
ECOAH4	1	3hdcoa_c
ECOAH6	1	3htdcoa_c
ECOAH8	1	3hodcoa_c
EDTXS1	1	ddcaACP_c
EDTXS1	1	kdo2lipid4_c
EDTXS3	1	hdeACP_c
EDTXS3	1	kdo2lipid4_c
EDTXS4	1	kdo2lipid4p_c
EDTXS4	1	myrsACP_c
ENTERES	1	enter_c
ENTERES	3.0	h2o_c
ENTERES2	1	feenter_c
ENTERES2	3.0	h2o_c
EPMEACPR	1	epmeACP_c
EPMEACPR	1	h_c
EPMEACPR	1	nadph_c
ETHAAL	1	etha_c
ETHAt2pp	1	etha_p
ETHAt2pp	1	h_p
ETHAtex	1	etha_e
ETOHtex	1	etoh_e
ETOHtrpp	1	etoh_p
F6PA	1	f6p_c
FA100ACPHi	1	dcaACP_c
FA100ACPHi	1	h2o_c
FA140ACPHi	1	h2o_c
FA140ACPHi	1	myrsACP_c
FA141ACPHi	1	h2o_c
FA141ACPHi	1	tdeACP_c
FA160ACPHi	1	h2o_c
FA160ACPHi	1	palmACP_c
FA161ACPHi	1	h2o_c
FA161ACPHi	1	hdeACP_c
FACOAE100	1	dcacoa_c
FACOAE100	1	h2o_c
FACOAE140	1	h2o_c
FACOAE140	1	tdcoa_c
FACOAE160	1	h2o_c
FACOAE160	1	pmtcoa_c
FACOAE180	1	h2o_c
FACOAE180	1	stcoa_c
FACOAE181	1	h2o_c
FACOAE181	1	odecoa_c
FACOAE60	1	h2o_c
FACOAE60	1	hxcoa_c
FACOAE80	1	h2o_c
FACOAE80	1	occoa_c
FACOAL100t2pp	1	atp_c
FACOAL100t2pp	1	coa_c
FACOAL100t2pp	1	dca_p
FACOAL100t2pp	1	h_p
FACOAL161t2pp	1	atp_c
FACOAL161t2pp	1	coa_c
FACOAL161t2pp	1	h_p
FACOAL161t2pp	1	hdcea_p
FACOAL180t2pp	1	atp_c
FACOAL180t2pp	1	coa_c
FACOAL180t2pp	1	h_p
FACOAL180t2pp	1	ocdca_p
FADRx2	1	fad_c
FADRx2	1	h_c
FADRx2	1	nadph_c
FALDH2	1	hmgth_c
FALDH2	1	nad_c
FBA	1	fdp_c
FBP	1	fdp_c
FBP	1	h2o_c
FCI	1	fuc__L_c
FCLK	1	atp_c
FCLK	1	fcl__L_c
FCLT	1	fe2_c
FCLT	1	ppp9_c
FDH4pp	2.0	h_c
FDH4pp	1	q8_c
FDH4pp	1	for_p
FDMO2	1	fmnh2_c
FDMO2	1	mso3_c
FDMO2	1	o2_c
FDMO3	1	ethso3_c
FDMO3	1	fmnh2_c
FDMO3	1	o2_c
FE2t2pp	1	fe2_p
FE2t2pp	1	h_p
FE2tex	1	fe2_e
FE2tpp	1	fe2_p
FE3DHBZR	1	fe3dhbzs_c
FE3DHBZStonex	1	fe3dhbzs_e
FE3DHBZStonex	1	h_p
FE3HOXR1	1	fadh2_c
FE3HOXR1	2.0	fe3hox_c
FE3HOXR2	2.0	fe3hox_c
FE3HOXR2	1	fmnh2_c
FE3HOXUtpp	1	fe3hox_un_p
FE3HOXUtpp	1	h_p
FE3HOXabcpp	1	atp_c
FE3HOXabcpp	1	h2o_c
FE3HOXabcpp	1	fe3hox_p
FE3HOXexs	1	fe3_e
FE3HOXexs	1	fe3hox_un_e
FE3Ri	1	fadh2_c
FE3Ri	2.0	fe3_c
FE3tex	1	fe3_e
FECRMR1	1	fadh2_c
FECRMR1	2.0	fecrm_c
FECRMR2	2.0	fecrm_c
FECRMR2	1	fmnh2_c
FECRMR3	2.0	fecrm_c
FECRMR3	1	rbflvrd_c
FECRMUtpp	1	fecrm_un_c
FECRMUtpp	1	h_p
FECRMabcpp	1	atp_c
FECRMabcpp	1	h2o_c
FECRMabcpp	1	fecrm_p
FECRMexs	1	fe3_e
FECRMexs	1	fecrm_un_e
FEENTERR1	1	fadh2_c
FEENTERR1	2.0	feenter_c
FEENTERR2	2.0	feenter_c
FEENTERR2	1	fmnh2_c
FEENTERR3	2.0	feenter_c
FEENTERR3	1	rbflvrd_c
FEENTERexs	1	enter_e
FEENTERexs	1	fe3_e
FEENTERtex	1	enter_p
FEENTERtex	1	h_p
FEOXAMR1	1	fadh2_c
FEOXAMR1	2.0	feoxam_c
FEOXAMR2	2.0	feoxam_c
FEOXAMR2	1	fmnh2_c
FEOXAMUtpp	1	feoxam_un_c
FEOXAMUtpp	1	h_p
FEOXAMabcpp	1	atp_c
FEOXAMabcpp	1	h2o_c
FEOXAMabcpp	1	feoxam_p
FESD1s	2.0	4fe4s_c
FESD1s	2.0	h_c
FESD1s	1	h2o2_c
FESD2s	2.0	4fe4s_c
FESD2s	2.0	h_c
FESD2s	2.0	no_c
FORCT	1	forcoa_c
FORCT	1	oxa_c
FORt2pp	1	for_p
FORt2pp	1	h_p
FORtex	1	for_e
FORtppi	1	for_c
FRD2	1	fum_c
FRD2	1	mql8_c
FRD3	1	2dmmql8_c
FRD3	1	fum_c
FRULYSK	1	atp_c
FRULYSK	1	frulys_c
FRULYSt2pp	1	frulys_p
FRULYSt2pp	1	h_p
FRUURt2rpp	1	fruur_p
FRUURt2rpp	1	h_p
FRUpts2pp	1	pep_c
FRUpts2pp	1	fru_p
FRUptspp	1	pep_c
FRUptspp	1	fru_p
FTHFLi	1	atp_c
FTHFLi	1	for_c
FTHFLi	1	thf_c
FUCtpp	1	fuc__L_p
FUCtpp	1	h_p
FUM	1	fum_c
FUM	1	h2o_c
FUSAtex	1	fusa_e
FUSAtpp	1	fusa_p
FUSAtpp	1	h_p
G1PACT	1	accoa_c
G1PACT	1	gam1p_c
G1PPpp	1	g1p_p
G1PPpp	1	h2o_p
G1PTT	1	dttp_c
G1PTT	1	g1p_c
G1PTT	1	h_c
G1SAT	1	glu1sa_c
G3PAT141	1	glyc3p_c
G3PAT141	1	tdeACP_c
G3PAT160	1	glyc3p_c
G3PAT160	1	palmACP_c
G3PAT180	1	glyc3p_c
G3PAT180	1	ocdcaACP_c
G3PD5	1	glyc3p_c
G3PD5	1	q8_c
G3PEtex	1	g3pe_e
G3PIabcpp	1	atp_c
G3PIabcpp	1	h2o_c
G3PIabcpp	1	g3pi_p
G3PItex	1	g3pi_e
G3PSabcpp	1	atp_c
G3PSabcpp	1	h2o_c
G3PSabcpp	1	g3ps_p
G3PT	1	glyc3p_c
G3PT	1	h2o_c
G6PDA	1	gam6p_c
G6PDA	1	h2o_c
G6PDH2r	1	g6p_c
G6PDH2r	1	nadp_c
G6PP	1	g6p_c
G6PP	1	h2o_c
G6Pt6_2pp	2.0	pi_c
G6Pt6_2pp	1	g6p_p
G6Ptex	1	g6p_e
GAL1Ptex	1	gal1p_e
GALCTD	1	galct__D_c
GALCTNLtex	1	galctn__L_e
GALCTNtex	1	galctn__D_e
GALM2pp	1	gal_bD_p
GALT1	1	gicolipa_c
GALT1	1	udpg_c
GALTptspp	1	pep_c
GALTptspp	1	galt_p
GALURt2rpp	1	galur_p
GALURt2rpp	1	h_p
GALURtex	1	galur_e
GALabcpp	1	atp_c
GALabcpp	1	h2o_c
GALabcpp	1	gal_p
GALt2pp	1	gal_p
GALt2pp	1	h_p
GAM6Pt6_2pp	2.0	pi_c
GAM6Pt6_2pp	1	gam6p_p
GAMptspp	1	pep_c
GAMptspp	1	gam_p
GAMtex	1	gam_e
GART	1	atp_c
GART	1	for_c
GART	1	gar_c
GBBTNtex	1	gbbtn_e
GDMANE	1	gdpddman_c
GDPMNP	1	gdpmann_c
GDPMNP	1	h2o_c
GDPtex	1	gdp_e
GGGABAH	1	gg4abut_c
GGGABAH	1	h2o_c
GHMT2r	1	ser__L_c
GHMT2r	1	thf_c
GLCDpp	1	q8_c
GLCDpp	1	glc__D_p
GLCDpp	1	h2o_p
GLCP	1	glycogen_c
GLCP	1	pi_c
GLCP2	1	bglycogen_c
GLCP2	1	pi_c
GLCRAL	1	5dh4dglc_c
GLCRD	1	glcr_c
GLCRt2rpp	1	glcr_p
GLCRt2rpp	1	h_p
GLCS1	1	adpglc_c
GLCTR1	1	icolipa_c
GLCTR1	1	udpg_c
GLCTR2	1	gagicolipa_c
GLCTR2	1	udpg_c
GLCTR3	1	ggagicolipa_c
GLCTR3	1	udpg_c
GLCUR1Ptex	1	glcur1p_e
GLCURtex	1	glcur_e
GLDBRAN2	1	bglycogen_c
GLGC	1	atp_c
GLGC	1	g1p_c
GLGC	1	h_c
GLNS	1	atp_c
GLNS	1	glu__L_c
GLNS	1	nh4_c
GLNtex	1	gln__L_e
GLUCYS	1	atp_c
GLUCYS	1	cys__L_c
GLUCYS	1	glu__L_c
GLUDC	1	glu__L_c
GLUDC	1	h_c
GLUNpp	1	gln__L_p
GLUNpp	1	h2o_p
GLUPRT	1	gln__L_c
GLUPRT	1	h2o_c
GLUPRT	1	prpp_c
GLUR	1	glu__D_c
GLUSy	1	akg_c
GLUSy	1	gln__L_c
GLUSy	1	h_c
GLUSy	1	nadph_c
GLUTRS	1	atp_c
GLUTRS	1	glu__L_c
GLUTRS	1	trnaglu_c
GLUabcpp	1	atp_c
GLUabcpp	1	h2o_c
GLUabcpp	1	glu__L_p
GLUtex	1	glu__L_e
GLXCL	2.0	glx_c
GLXCL	1	h_c
GLYALDtex	1	glyald_e
GLYALDtpp	1	glyald_p
GLYBabcpp	1	atp_c
GLYBabcpp	1	h2o_c
GLYBabcpp	1	glyb_p
GLYBt2pp	1	glyb_p
GLYBt2pp	1	h_p
GLYBtex	1	glyb_e
GLYC3Pt6pp	1	pi_c
GLYC3Pt6pp	1	glyc3p_p
GLYCAt2rpp	1	glyc__R_p
GLYCAt2rpp	1	h_p
GLYCAtex	1	glyc__R_e
GLYCDx	1	glyc_c
GLYCDx	1	nad_c
GLYCK	1	atp_c
GLYCK	1	glyc__R_c
GLYCK2	1	atp_c
GLYCK2	1	glyc__R_c
GLYCL	1	gly_c
GLYCL	1	nad_c
GLYCL	1	thf_c
GLYCLTDx	1	glx_c
GLYCLTDx	1	h_c
GLYCLTDx	1	nadh_c
GLYCLTt4pp	1	glyclt_p
GLYCLTt4pp	1	na1_p
GLYCLTtex	1	glyclt_e
GLYCTO2	1	glyclt_c
GLYCTO2	1	q8_c
GLYCTO3	1	glyclt_c
GLYCTO3	1	mqn8_c
GLYCTO4	1	2dmmq8_c
GLYCTO4	1	glyclt_c
GLYCtex	1	glyc_e
GLYK	1	atp_c
GLYK	1	glyc_c
GLYOX	1	h2o_c
GLYOX	1	lgt__S_c
GLYOX3	1	h2o_c
GLYOX3	1	mthgxl_c
GLYt2pp	1	gly_p
GLYt2pp	1	h_p
GLYt4pp	1	gly_p
GLYt4pp	1	na1_p
GMAND	1	gdpmann_c
GMHEPAT	1	atp_c
GMHEPAT	1	gmhep1p_c
GMHEPAT	1	h_c
GMHEPK	1	atp_c
GMHEPK	1	gmhep7p_c
GMPR	1	gmp_c
GMPR	2.0	h_c
GMPR	1	nadph_c
GMPS2	1	atp_c
GMPS2	1	gln__L_c
GMPS2	1	h2o_c
GMPS2	1	xmp_c
GND	1	6pgc_c
GND	1	nadp_c
GP4GH	1	gp4g_c
GP4GH	1	h2o_c
GPDDA1pp	1	g3pc_p
GPDDA1pp	1	h2o_p
GPDDA2	1	g3pe_c
GPDDA2	1	h2o_c
GPDDA3	1	g3ps_c
GPDDA3	1	h2o_c
GPDDA3pp	1	g3ps_p
GPDDA3pp	1	h2o_p
GPDDA4	1	g3pg_c
GPDDA4	1	h2o_c
GPDDA4pp	1	g3pg_p
GPDDA4pp	1	h2o_p
GPDDA5	1	g3pi_c
GPDDA5	1	h2o_c
GPDDA5pp	1	g3pi_p
GPDDA5pp	1	h2o_p
GRTT	1	grdp_c
GRTT	1	ipdp_c
GRXR	1	grxox_c
GRXR	2.0	gthrd_c
GSNK	1	atp_c
GSNK	1	gsn_c
GSPMDA	1	gtspmd_c
GSPMDA	1	h2o_c
GTHOXtex	1	gthox_e
GTHOr	1	gthox_c
GTHOr	1	h_c
GTHOr	1	nadph_c
GTHRDabc2pp	1	atp_c
GTHRDabc2pp	1	gthrd_c
GTHRDabc2pp	1	h2o_c
GTHRDabcpp	1	atp_c
GTHRDabcpp	1	h2o_c
GTHRDabcpp	1	gthrd_p
GTHRDtex	1	gthrd_e
GTHS	1	atp_c
GTHS	1	glucys_c
GTHS	1	gly_c
GTPCI	1	gtp_c
GTPCI	1	h2o_c
GTPCII2	1	gtp_c
GTPCII2	3.0	h2o_c
GTPDPK	1	atp_c
GTPDPK	1	gtp_c
GTPHs	1	gtp_c
GTPHs	1	h_c
GTPHs	1	h2o_c
GTPtex	1	gtp_e
GUAPRT	1	gua_c
GUAPRT	1	prpp_c
GUAtex	1	gua_e
GUAtpp	1	gua_p
GUI1	1	glcur_c
GUI2	1	galur_c
H2O2tex	1	h2o2_e
H2Stex	1	h2s_e
H2tex	1	h2_e
H2tpp	1	h2_p
HACD4	1	3odcoa_c
HACD4	1	h_c
HACD4	1	nadh_c
HACD5	1	3oddcoa_c
HACD5	1	h_c
HACD5	1	nadh_c
HACD7	1	3ohdcoa_c
HACD7	1	h_c
HACD7	1	nadh_c
HBZOPT	1	4hbz_c
HBZOPT	1	octdp_c
HCINNMt2rpp	1	3hcinnm_p
HCINNMt2rpp	1	h_p
HCYSMT	1	amet_c
HCYSMT	1	hcys__L_c
HCYSMT2	1	hcys__L_c
HCYSMT2	1	mmet_c
HDCEAtexi	1	hdcea_e
HEMEOS	1	frdp_c
HEMEOS	1	h2o_c
HEMEOS	1	pheme_c
HEPT2	1	adphep_LD_c
HEPT2	1	hlipa_c
HEX4	1	atp_c
HEX4	1	man_c
HG2abcpp	1	atp_c
HG2abcpp	1	h2o_c
HG2abcpp	1	hg2_c
HG2t3pp	1	hg2_c
HG2t3pp	1	h_p
HISTD	1	h2o_c
HISTD	1	histd_c
HISTD	2.0	nad_c
HISabcpp	1	atp_c
HISabcpp	1	h2o_c
HISabcpp	1	his__L_p
HISt2rpp	1	h_p
HISt2rpp	1	his__L_p
HIStex	1	his__L_e
HMBS	1	h2o_c
HMBS	4.0	ppbng_c
HOPNTAL	1	4h2opntn_c
HPPPNDO	1	dhpppn_c
HPPPNDO	1	o2_c
HPPPNt2rpp	1	3hpppn_p
HPPPNt2rpp	1	h_p
HPYRRx	1	h_c
HPYRRx	1	hpyr_c
HPYRRx	1	nadh_c
HSK	1	atp_c
HSK	1	hom__L_c
HSST	1	hom__L_c
HSST	1	succoa_c
HSTPT	1	glu__L_c
HSTPT	1	imacp_c
HYD3pp	1	2dmmq8_c
HYD3pp	2.0	h_c
HYD3pp	1	h2_c
HYPOE	1	h2o_c
HYPOE	1	pyam5p_c
HYXNtex	1	hxan_e
Htex	1	h_e
I2FE2SR	1	2fe1s_c
I2FE2SR	1	iscssh_c
I2FE2SR	1	iscu_c
I4FE4ST	4.0	h_c
I4FE4ST	1	iscu_4fe4s_c
ICHORS	1	chor_c
ICYSDS	1	cys__L_c
ICYSDS	1	iscs_c
IDOND	1	5dglcn_c
IDOND	1	h_c
IDOND	1	nadh_c
IDOND2	1	5dglcn_c
IDOND2	1	h_c
IDOND2	1	nadph_c
IG3PS	1	gln__L_c
IG3PS	1	prlp_c
IGPDH	1	eig3p_c
IGPS	1	2cpr5p_c
IGPS	1	h_c
ILETA	1	akg_c
ILETA	1	ile__L_c
ILEtex	1	ile__L_e
IMPD	1	h2o_c
IMPD	1	imp_c
IMPD	1	nad_c
IMPtex	1	imp_e
INDOLEt2pp	1	h_c
INDOLEt2pp	1	indole_c
INSK	1	atp_c
INSK	1	ins_c
INStex	1	ins_e
IPDPS	1	h_c
IPDPS	1	h2mb4p_c
IPDPS	1	nadh_c
IPMD	1	3c2hmp_c
IPMD	1	nad_c
IPPMIa	1	3c2hmp_c
IPPMIb	1	2ippm_c
IPPMIb	1	h2o_c
IPPS	1	3mob_c
IPPS	1	accoa_c
IPPS	1	h2o_c
ISETACtex	1	isetac_e
KARA2	1	2ahbut_c
KARA2	1	h_c
KARA2	1	nadph_c
KDOPP	1	h2o_c
KDOPP	1	kdo8p_c
Kabcpp	1	atp_c
Kabcpp	1	h2o_c
Kabcpp	1	k_p
Kt2pp	1	h_p
Kt2pp	1	k_p
Kt3pp	1	k_c
Kt3pp	1	h_p
Ktex	1	k_e
L_LACD3	1	lac__L_c
L_LACD3	1	mqn8_c
LACZ	1	h2o_c
LACZ	1	lcts_c
LALALGLUtex	1	LalaLglu_e
LALALGLUtpp	1	LalaLglu_p
LALALGLUtpp	1	h_p
LALDO3	1	h_c
LALDO3	1	mthgxl_c
LALDO3	1	nadph_c
LALGP	1	LalaLglu_c
LALGP	1	h2o_c
LCADi	1	h2o_c
LCADi	1	lald__L_c
LCADi	1	nad_c
LCTSt3ipp	1	lcts_c
LCTSt3ipp	1	h_p
LCTStex	1	lcts_e
LCTStpp	1	h_p
LCTStpp	1	lcts_p
LDH_D2	1	lac__D_c
LDH_D2	1	q8_c
LEUTAi	1	4mop_c
LEUTAi	1	glu__L_c
LEUTRS	1	atp_c
LEUTRS	1	leu__L_c
LEUTRS	1	trnaleu_c
LEUt2rpp	1	h_p
LEUt2rpp	1	leu__L_p
LGTHL	1	gthrd_c
LGTHL	1	mthgxl_c
LIPACabcpp	1	atp_c
LIPACabcpp	1	h2o_c
LIPACabcpp	1	lipa_cold_c
LIPATPT	1	atp_c
LIPATPT	1	lipoate_c
LIPAabcpp	1	atp_c
LIPAabcpp	1	h2o_c
LIPAabcpp	1	lipa_c
LIPOCT	1	h_c
LIPOCT	1	ocACP_c
LIPOt2pp	1	h_p
LIPOt2pp	1	lipoate_p
LPLIPAL1A140pp	1	1tdecg3p_p
LPLIPAL1A140pp	1	h2o_p
LPLIPAL1A141pp	1	1tdec7eg3p_p
LPLIPAL1A141pp	1	h2o_p
LPLIPAL1A161pp	1	1hdec9eg3p_p
LPLIPAL1A161pp	1	h2o_p
LPLIPAL1A181pp	1	1odec11eg3p_p
LPLIPAL1A181pp	1	h2o_p
LPLIPAL1E140pp	1	1agpe140_p
LPLIPAL1E140pp	1	h2o_p
LPLIPAL1E141pp	1	1agpe141_p
LPLIPAL1E141pp	1	h2o_p
LPLIPAL1E180pp	1	1agpe180_p
LPLIPAL1E180pp	1	h2o_p
LPLIPAL1E181pp	1	1agpe181_p
LPLIPAL1E181pp	1	h2o_p
LPLIPAL1G141pp	1	1agpg141_p
LPLIPAL1G141pp	1	h2o_p
LPLIPAL1G161pp	1	1agpg161_p
LPLIPAL1G161pp	1	h2o_p
LPLIPAL1G180pp	1	1agpg180_p
LPLIPAL1G180pp	1	h2o_p
LPLIPAL1G181pp	1	1agpg181_p
LPLIPAL1G181pp	1	h2o_p
LPLIPAL2A120	1	2ddecg3p_c
LPLIPAL2A120	1	h2o_c
LPLIPAL2ATE120	1	2agpe120_c
LPLIPAL2ATE120	1	pg120_c
LPLIPAL2ATE161	1	2agpe161_c
LPLIPAL2ATE161	1	pg161_c
LPLIPAL2ATG141	1	2agpg141_c
LPLIPAL2ATG141	1	pg141_c
LPLIPAL2ATG160	1	2agpg160_c
LPLIPAL2ATG160	1	pg160_c
LPLIPAL2ATG161	1	2agpg161_c
LPLIPAL2ATG161	1	pg161_c
LPLIPAL2E120	1	2agpe120_c
LPLIPAL2E120	1	h2o_c
LPLIPAL2E141	1	2agpe141_c
LPLIPAL2E141	1	h2o_c
LPLIPAL2E160	1	2agpe160_c
LPLIPAL2E160	1	h2o_c
LPLIPAL2E161	1	2agpe161_c
LPLIPAL2E161	1	h2o_c
LPLIPAL2E180	1	2agpe180_c
LPLIPAL2E180	1	h2o_c
LPLIPAL2G140	1	2agpg140_c
LPLIPAL2G140	1	h2o_c
LPLIPAL2G141	1	2agpg141_c
LPLIPAL2G141	1	h2o_c
LYSTRS	1	atp_c
LYSTRS	1	lys__L_c
LYSTRS	1	trnalys_c
LYSabcpp	1	atp_c
LYSabcpp	1	h2o_c
LYSabcpp	1	lys__L_p
LYStex	1	lys__L_e
LYXt2pp	1	h_p
LYXt2pp	1	lyx__L_p
MACPD	1	h_c
MACPD	1	malACP_c
MALCOAMT	1	amet_c
MALCOAMT	1	malcoa_c
MALS	1	accoa_c
MALS	1	glx_c
MALS	1	h2o_c
MALTHXtexi	1	malthx_e
MALTPTtexi	1	maltpt_e
MALTTRtexi	1	malttr_e
MALTTTRabcpp	1	atp_c
MALTTTRabcpp	1	h2o_c
MALTTTRabcpp	1	maltttr_p
MALTabcpp	1	atp_c
MALTabcpp	1	h2o_c
MALTabcpp	1	malt_p
MALt2_3pp	3.0	h_p
MALt2_3pp	1	mal__L_p
MALtex	1	mal__L_e
MAN1PT2	1	gdp_c
MAN1PT2	1	h_c
MAN1PT2	1	man1p_c
MAN6Pt6_2pp	2.0	pi_c
MAN6Pt6_2pp	1	man6p_p
MAN6Ptex	1	man6p_e
MANPGH	1	h2o_c
MANPGH	1	man6pglyc_c
MDDCP1pp	1	h2o_p
MDDCP1pp	1	murein5px4p_p
MDDCP2pp	1	h2o_p
MDDCP2pp	1	murein5px4px4p_p
MDDCP4pp	1	h2o_p
MDDCP4pp	1	murein5p4p_p
MDDCP5pp	1	h2o_p
MDDCP5pp	1	murein5p3p_p
MDDEP1pp	1	h2o_p
MDDEP1pp	1	murein4px4p_p
MDH2	1	mal__L_c
MDH2	1	q8_c
MDH3	1	mal__L_c
MDH3	1	mqn8_c
ME1	1	mal__L_c
ME1	1	nad_c
MECDPS	1	2p4c2me_c
MELIBt3ipp	1	melib_c
MELIBt3ipp	1	h_p
MEPCT	1	2me4p_c
MEPCT	1	ctp_c
MEPCT	1	h_c
METAT	1	atp_c
METAT	1	h2o_c
METAT	1	met__L_c
METDabcpp	1	atp_c
METDabcpp	1	h2o_c
METDabcpp	1	met__D_p
METDtex	1	met__D_e
METSOX1tex	1	metsox_S__L_e
METTRS	1	atp_c
METTRS	1	met__L_c
METTRS	1	trnamet_c
METabcpp	1	atp_c
