CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
R02228	C00001	chemical_reaction
R02231	C00001	chemical_reaction
R02233	C00001	chemical_reaction
R02239	C00001	chemical_reaction
R02248	C00001	chemical_reaction
R02249	C00001	chemical_reaction
R02250	C00001	chemical_reaction
R02253	C00001	chemical_reaction
R02254	C00001	chemical_reaction
R02269	C00001	chemical_reaction
R02273	C00001	chemical_reaction
R02276	C00001	chemical_reaction
R02278	C00001	chemical_reaction
R02279	C00001	chemical_reaction
R02280	C00001	chemical_reaction
R02281	C00001	chemical_reaction
R02284	C00001	chemical_reaction
R02285	C00001	chemical_reaction
R02286	C00001	chemical_reaction
R02288	C00001	chemical_reaction
R02300	C00001	chemical_reaction
R02313	C00001	chemical_reaction
R02315	C00001	chemical_reaction
R02317	C00001	chemical_reaction
R02319	C00001	chemical_reaction
R02322	C00001	chemical_reaction
R02323	C00001	chemical_reaction
R02325	C00001	chemical_reaction
R02330	C00001	chemical_reaction
R02333	C00001	chemical_reaction
R02334	C00001	chemical_reaction
R02336	C00001	chemical_reaction
R02337	C00001	chemical_reaction
R02339	C00001	chemical_reaction
R02341	C00001	chemical_reaction
R02351	C00001	chemical_reaction
R02354	C00001	chemical_reaction
R02355	C00001	chemical_reaction
R02356	C00001	chemical_reaction
R02359	C00001	chemical_reaction
R02360	C00001	chemical_reaction
R02362	C00001	chemical_reaction
R02363	C00001	chemical_reaction
R02368	C00001	chemical_reaction
R02370	C00001	chemical_reaction
R02374	C00001	chemical_reaction
R02376	C00001	chemical_reaction
R02378	C00001	chemical_reaction
R02381	C00001	chemical_reaction
R02382	C00001	chemical_reaction
R02383	C00001	chemical_reaction
R02394	C00001	chemical_reaction
R02401	C00001	chemical_reaction
R02408	C00001	chemical_reaction
R02410	C00001	chemical_reaction
R02418	C00001	chemical_reaction
R02419	C00001	chemical_reaction
R02422	C00001	chemical_reaction
R02423	C00001	chemical_reaction
R02425	C00001	chemical_reaction
R02426	C00001	chemical_reaction
R02427	C00001	chemical_reaction
R02428	C00001	chemical_reaction
R02429	C00001	chemical_reaction
R02434	C00001	chemical_reaction
R02436	C00001	chemical_reaction
R02442	C00001	chemical_reaction
R02443	C00001	chemical_reaction
R02445	C00001	chemical_reaction
R02449	C00001	chemical_reaction
R02451	C00001	chemical_reaction
R02457	C00001	chemical_reaction
R02458	C00001	chemical_reaction
R02468	C00001	chemical_reaction
R02469	C00001	chemical_reaction
R02470	C00001	chemical_reaction
R02474	C00001	chemical_reaction
R02485	C00001	chemical_reaction
R02490	C00001	chemical_reaction
R02491	C00001	chemical_reaction
R02492	C00001	chemical_reaction
R02494	C00001	chemical_reaction
R02501	C00001	chemical_reaction
R02503	C00001	chemical_reaction
R02504	C00001	chemical_reaction
R02509	C00001	chemical_reaction
R02511	C00001	chemical_reaction
R02513	C00001	chemical_reaction
R02514	C00001	chemical_reaction
R02515	C00001	chemical_reaction
R02516	C00001	chemical_reaction
R02517	C00001	chemical_reaction
R02518	C00001	chemical_reaction
R02520	C00001	chemical_reaction
R02522	C00001	chemical_reaction
R02526	C00001	chemical_reaction
R02529	C00001	chemical_reaction
R02532	C00001	chemical_reaction
R02535	C00001	chemical_reaction
R02536	C00001	chemical_reaction
R02537	C00001	chemical_reaction
R02540	C00001	chemical_reaction
R02541	C00001	chemical_reaction
R02542	C00001	chemical_reaction
R02547	C00001	chemical_reaction
R02549	C00001	chemical_reaction
R02550	C00001	chemical_reaction
R02551	C00001	chemical_reaction
R02552	C00001	chemical_reaction
R02554	C00001	chemical_reaction
R02556	C00001	chemical_reaction
R02558	C00001	chemical_reaction
R02560	C00001	chemical_reaction
R02561	C00001	chemical_reaction
R02562	C00001	chemical_reaction
R02564	C00001	chemical_reaction
R02565	C00001	chemical_reaction
R02566	C00001	chemical_reaction
R02583	C00001	chemical_reaction
R02585	C00001	chemical_reaction
R02587	C00001	chemical_reaction
R02588	C00001	chemical_reaction
R02589	C00001	chemical_reaction
R02591	C00001	chemical_reaction
R02595	C00001	chemical_reaction
R02597	C00001	chemical_reaction
R02598	C00001	chemical_reaction
R02601	C00001	chemical_reaction
R02603	C00001	chemical_reaction
R02604	C00001	chemical_reaction
R02605	C00001	chemical_reaction
R02606	C00001	chemical_reaction
R02612	C00001	chemical_reaction
R02613	C00001	chemical_reaction
R02618	C00001	chemical_reaction
R02621	C00001	chemical_reaction
R02622	C00001	chemical_reaction
R02624	C00001	chemical_reaction
R02648	C00001	chemical_reaction
R02655	C00001	chemical_reaction
R02657	C00001	chemical_reaction
R02659	C00001	chemical_reaction
R02668	C00001	chemical_reaction
R02675	C00001	chemical_reaction
R02677	C00001	chemical_reaction
R02678	C00001	chemical_reaction
R02681	C00001	chemical_reaction
R02682	C00001	chemical_reaction
R02685	C00001	chemical_reaction
R02687	C00001	chemical_reaction
R02688	C00001	chemical_reaction
