CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
K00288	R00943	ko_2_reaction
K00288	R01220	ko_2_reaction
K00288	R01655	ko_2_reaction
K00289	R00941	ko_2_reaction
K00290	R00715	ko_2_reaction
K00293	R02315	ko_2_reaction
K00294	R00245	ko_2_reaction
K00294	R00707	ko_2_reaction
K00294	R00708	ko_2_reaction
K00294	R04444	ko_2_reaction
K00294	R04445	ko_2_reaction
K00294	R05051	ko_2_reaction
K00295	R01218	ko_2_reaction
K00296	R00563	ko_2_reaction
K00297	R01224	ko_2_reaction
K00297	R07168	ko_2_reaction
K00299	R05706	ko_2_reaction
K00299	R07210	ko_2_reaction
K00299	R10206	ko_2_reaction
K00300	R01220	ko_2_reaction
K00300	R08059	ko_2_reaction
K00301	R00610	ko_2_reaction
K00302	R00610	ko_2_reaction
K00303	R00610	ko_2_reaction
K00304	R00610	ko_2_reaction
K00305	R00610	ko_2_reaction
K00306	R00610	ko_2_reaction
K00306	R02204	ko_2_reaction
K00307	R03831	ko_2_reaction
K00308	R03899	ko_2_reaction
K00308	R09074	ko_2_reaction
K00309	R01564	ko_2_reaction
K00310	R03984	ko_2_reaction
K00314	R00611	ko_2_reaction
K00315	R01565	ko_2_reaction
K00316	R01914	ko_2_reaction
K00316	R01915	ko_2_reaction
K00317	R01588	ko_2_reaction
K00317	R02511	ko_2_reaction
K00318	R10507	ko_2_reaction
K00319	R04456	ko_2_reaction
K00320	R04464	ko_2_reaction
K00322	R00112	ko_2_reaction
K00323	R00112	ko_2_reaction
K00324	R00112	ko_2_reaction
K00325	R00112	ko_2_reaction
K00326	R00100	ko_2_reaction
K00330	R11945	ko_2_reaction
K00331	R11945	ko_2_reaction
K00332	R11945	ko_2_reaction
K00333	R11945	ko_2_reaction
K00334	R11945	ko_2_reaction
K00335	R11945	ko_2_reaction
K00336	R11945	ko_2_reaction
K00337	R11945	ko_2_reaction
K00338	R11945	ko_2_reaction
K00339	R11945	ko_2_reaction
K00340	R11945	ko_2_reaction
K00341	R11945	ko_2_reaction
K00342	R11945	ko_2_reaction
K00343	R11945	ko_2_reaction
K00354	R00282	ko_2_reaction
K00355	R02964	ko_2_reaction
K00355	R03643	ko_2_reaction
K00355	R03816	ko_2_reaction
K00357	R01793	ko_2_reaction
K00357	R01794	ko_2_reaction
K00360	R00798	ko_2_reaction
K00362	R00787	ko_2_reaction
K00363	R00787	ko_2_reaction
K00364	R01134	ko_2_reaction
K00365	R02106	ko_2_reaction
K00365	R07981	ko_2_reaction
K00366	R00790	ko_2_reaction
K00367	R00791	ko_2_reaction
K00368	R00783	ko_2_reaction
K00368	R00785	ko_2_reaction
K00370	R00798	ko_2_reaction
K00370	R01106	ko_2_reaction
K00370	R09497	ko_2_reaction
K00371	R00798	ko_2_reaction
K00371	R01106	ko_2_reaction
K00371	R09497	ko_2_reaction
K00372	R00798	ko_2_reaction
K00372	R01106	ko_2_reaction
K00374	R00798	ko_2_reaction
K00374	R01106	ko_2_reaction
K00374	R09497	ko_2_reaction
K00376	R02804	ko_2_reaction
