CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
M00061	K01686	belongs_2_module
M00061	K08323	belongs_2_module
M00061	K00874	belongs_2_module
M00061	K01625	belongs_2_module
M00061	K17463	belongs_2_module
M00063	K06041	belongs_2_module
M00063	K01627	belongs_2_module
M00063	K03270	belongs_2_module
M00063	K00979	belongs_2_module
M00064	K03271	belongs_2_module
M00064	K03272	belongs_2_module
M00064	K21344	belongs_2_module
M00064	K03273	belongs_2_module
M00064	K03272	belongs_2_module
M00064	K21345	belongs_2_module
M00064	K03274	belongs_2_module
M00065	K03857	belongs_2_module
M00065	K03859	belongs_2_module
M00065	K03858	belongs_2_module
M00065	K03861	belongs_2_module
M00065	K03860	belongs_2_module
M00065	K11001	belongs_2_module
M00065	K11002	belongs_2_module
M00065	K09658	belongs_2_module
M00065	K03434	belongs_2_module
M00065	K05283	belongs_2_module
M00065	K05284	belongs_2_module
M00065	K07541	belongs_2_module
M00065	K07542	belongs_2_module
M00065	K05285	belongs_2_module
M00065	K05286	belongs_2_module
M00065	K05288	belongs_2_module
M00065	K05287	belongs_2_module
M00066	K00720	belongs_2_module
M00066	K07553	belongs_2_module
M00067	K04628	belongs_2_module
M00067	K01019	belongs_2_module
M00068	K01988	belongs_2_module
M00068	K00719	belongs_2_module
M00069	K03370	belongs_2_module
M00069	K03371	belongs_2_module
M00069	K03369	belongs_2_module
M00070	K03766	belongs_2_module
M00070	K07819	belongs_2_module
M00070	K07820	belongs_2_module
M00070	K03877	belongs_2_module
M00071	K03766	belongs_2_module
M00071	K07966	belongs_2_module
M00071	K07967	belongs_2_module
M00071	K07968	belongs_2_module
M00071	K07969	belongs_2_module
M00072	K07151	belongs_2_module
M00072	K12666	belongs_2_module
M00072	K12667	belongs_2_module
M00072	K12668	belongs_2_module
M00072	K12669	belongs_2_module
M00072	K12670	belongs_2_module
M00072	K00730	belongs_2_module
M00072	K12691	belongs_2_module
M00073	K01228	belongs_2_module
M00073	K05546	belongs_2_module
M00073	K23741	belongs_2_module
M00073	K01230	belongs_2_module
M00074	K05546	belongs_2_module
M00074	K23741	belongs_2_module
M00074	K01230	belongs_2_module
M00074	K05528	belongs_2_module
M00074	K05529	belongs_2_module
M00074	K05530	belongs_2_module
M00074	K05529	belongs_2_module
M00074	K05531	belongs_2_module
M00074	K05532	belongs_2_module
M00074	K05533	belongs_2_module
M00074	K05534	belongs_2_module
M00074	K05535	belongs_2_module
M00075	K01231	belongs_2_module
M00075	K00736	belongs_2_module
M00075	K00737	belongs_2_module
M00075	K00738	belongs_2_module
M00075	K00744	belongs_2_module
M00075	K09661	belongs_2_module
M00075	K13748	belongs_2_module
M00075	K00717	belongs_2_module
M00075	K07966	belongs_2_module
M00075	K07967	belongs_2_module
M00075	K07968	belongs_2_module
M00075	K00778	belongs_2_module
M00075	K00779	belongs_2_module
M00076	K01136	belongs_2_module
M00076	K01217	belongs_2_module
M00076	K01135	belongs_2_module
M00076	K01197	belongs_2_module
M00076	K01195	belongs_2_module
M00077	K01135	belongs_2_module
M00077	K01197	belongs_2_module
M00077	K01195	belongs_2_module
M00077	K01132	belongs_2_module
M00078	K07964	belongs_2_module
M00078	K07965	belongs_2_module
M00078	K01136	belongs_2_module
M00078	K01217	belongs_2_module
M00078	K01565	belongs_2_module
M00078	K10532	belongs_2_module
M00078	K01205	belongs_2_module
M00078	K01195	belongs_2_module
M00078	K01137	belongs_2_module
M00079	K01132	belongs_2_module
M00079	K12309	belongs_2_module
M00079	K01137	belongs_2_module
M00079	K12373	belongs_2_module
M00081	K01051	belongs_2_module
M00081	K01184	belongs_2_module
M00081	K01213	belongs_2_module
M00082	K11262	belongs_2_module
M00082	K02160	belongs_2_module
M00082	K01961	belongs_2_module
M00082	K11263	belongs_2_module
M00082	K01962	belongs_2_module
M00082	K01963	belongs_2_module
M00082	K18472	belongs_2_module
M00082	K00665	belongs_2_module
M00082	K00667	belongs_2_module
M00082	K00668	belongs_2_module
M00082	K11533	belongs_2_module
M00082	K00645	belongs_2_module
