ReactionID	StochCoeff	Substrates	other site
R06443	1	C06620	
R00088	1	C00002	
R00088	1	C00001	
R10429	1	C00006	
R10429	1	C20655	
R05656	1	C11431	
R11608	1	C00002	
R11608	1	C00156	
R04227	1	C00381	
R04227	1	C00157	
R01669	1	C00001	
R01669	1	C00143	
R01669	1	C00239	
R08083	1	C09871	
R08083	1	C00006	
R01229	1	C00013	
R01229	1	C00144	
R06250	n	C00001	
R06250	1	G10591	
R00511	1	C00001	
R00511	1	C00055	
R10980	1	C00001	
R10980	1	C02240	
R09939	1	C00019	
R09939	1	C03771	
R01360	1	C00356	
R02834	1	C00735	
R02834	1	C00003	
R03155	1	C00006	
R03155	1	C01012	
R06829	1	C02199	
R06829	1	C03951	
R08127	1	C00001	
R08127	1	C04900	
R04449	1	C00002	
R04449	1	C00033	
R04449	1	C04298	
R05221	1	C00002	
R05221	1	C06508	
R05043	1	C05918	
R08164	1	C16516	
R08164	1	C00029	
R00833	1	C01213	
R04831	1	C05481	
R04831	1	C00003	
R09311	1	C18357	
R10176	1	C00341	
R10176	1	C20417	
R02480	1	C00524	
R09916	1	C01054	
R12405	1	C00080	
R12405	1	C22136	
R12405	1	C00005	
R09256	1	C00134	
R09256	1	C00223	
R09505	1	C01371	
R09505	1	C13645	
R09505	1	C00027	
R10464	1	C20627	
R10464	1	C04006	
R04636	1	C00043	
R04636	1	C04902	
R04139	1	C03990	
R04139	1	C00003	
R08189	1	C00001	
R08189	1	C16166	
R00228	1	C00010	
R00228	1	C00084	
R00228	1	C00003	
R01790	1	C00001	
R01790	1	C00369	
R08335	1	C16651	
R09193	1	C18297	
R09193	1	C00080	
R09193	1	C00007	
R09193	1	C00005	
R08122	1	C16482	
R03094	1	C00954	
R03094	1	C00029	
R08225	1	C12673	
R08225	1	C00007	
R08225	1	C03024	
R01491	1	C03485	
R01491	1	C00007	
R01959	1	C00001	
R01959	1	C02700	
R06200	1	C00001	
R06200	1	G10481	(n+2)
R06969	1	C00001	
R06969	1	C08733	
R09341	1	C18678	
R02950	1	C00811	
R02950	1	C00007	
R02950	1	C01197	
R05731	1	C01943	
R05731	3	C00007	
R05731	3	C03024	
R09556	2	C00001	
R09556	1	C19684	
R00628	1	C00001	
R00628	1	C01883	
R11793	1	C00001	
R11793	1	C21620	
R07272	1	C01263	
R07272	1	C00235	
R11050	1	C03043	
R11050	1	C00007	
R11180	1	C00001	
R11180	1	C01168	
R11087	1	C00341	
R11087	1	C21001	
R04272	1	C00001	
R04272	1	C04213	
R05102	1	C06109	
R05102	1	C00005	
R08273	1	C00001	
R08273	1	C16645	
R01429	1	C00181	
R01429	1	C00003	
R11328	1	C00078	
R04879	1	C00001	
R04879	1	C16674	
R05860	1	C07201	
R04942	1	C00065	
R04942	1	C05698	
R11343	1	C06142	
R11343	1	C00125	
R10763	1	C00353	
R10763	1	C00001	
R10943	1	C00002	
R10943	1	C20966	
R10943	1	C00407	
R01188	1	C00019	
R01188	1	C00137	
R10435	1	C20620	
R10435	1	C00203	
R11802	1	C21682	
R11802	1	C00028	
R11680	1	C00001	
R11680	1	C01277	
R01775	1	C00263	
R01775	1	C00006	
R02618	1	C00001	
R02618	1	C00606	
R02618	1	C00003	
R05937	1	G00092	
R05937	1	G10616	
R12088	1	C00029	
R12088	1	C00774	
R09879	1	C00001	
R09879	1	C20190	
R06316	1	C11890	
R03003	1	C00856	
R03003	1	C00019	
R11010	1	C12145	
R11010	2	C00999	
R11010	2	C00080	
R11010	1	C00007	
R03756	1	C01885	
R03756	1	C00605	
R08573	1	C16884	
R08573	1	C00006	
R04783	1	C00001	
R04783	1	C05403	
R09984	1	C02344	
R09984	1	C00003	
R10955	1	C03319	
R10955	1	C12379	
R09798	1	C14695	
R09798	1	C01847	
R09798	1	C00007	
R04800	1	C00030	
R04800	1	C05431	
R04800	1	C00007	
R01760	1	C00001	
R01760	1	C02761	
R03963	1	C02497	
R03963	1	C00003	
R04533	1	C04618	
R04533	1	C00006	
R03581	1	C01500	
R03581	1	C00006	
R05922	1	G10617	
R05922	1	G00148	
R02652	1	C03000	
R11249	1	C21205	
R03001	1	C00022	
R03001	1	C00855	
R00832	1	C00062	
R00832	1	C00091	
R02962	1	C00822	
R01351	1	C01885	
R01351	1	C00001	
R06480	5	C02557	
R06480	7	C00083	
R06480	9	C00080	
R06480	1	C01033	
R06480	9	C00005	
R09947	1	C00001	
R09947	1	C20231	
R10477	1	C00080	
R10477	1	C00007	
R10477	1	C20503	
R10477	1	C00005	
R05759	1	C08491	
R05759	1	C00019	
R00292	1	C00718	
R00292	1	C00029	
R02824	2	C00051	
R02824	1	C00723	
R05383	1	C01987	
R09969	1	C00341	
R11493	2	C19831	
R08758	1	C05444	
R08604	1	C00398	
R08604	1	C00007	
R08604	1	C00005	
R05728	1	C04350	
R05728	1	C00007	
R05728	1	C03024	
R09852	1	C20134	
R12484	1	C09804	
R12484	1	C00003	
R04412	1	C01760	
R04412	1	C00003	
R06517	1	C00040	
R06517	1	C00836	
R03042	1	C00001	
R03042	1	C00404	(n)
R08862	1	C06451	
R08862	1	C00019	
R08862	1	C00080	
R08862	1	C06453	
R08862	1	C05359	
R01290	1	C00155	
R01290	1	C00065	
R08501	1	C01500	
R09230	1	C16398	
R09230	3	C00080	
R09230	3	C00004	
R05415	1	C08061	
R05415	1	C00007	
R00378	1	C00459	
R00378	1	C00039	
R00674	1	C00463	
R00674	1	C00065	
R00952	1	C00185	
R00952	1	C00009	
R09442	1	C19488	
R09442	1	C00080	
R09442	1	C00007	
R09442	1	C00005	
R11021	1	C00001	
R11021	1	C20995	
R01228	1	C00002	
R01228	1	C00387	
R01681	1	C00001	
R01681	1	C00519	
R01681	1	C00003	
R05909	1	G00023	
R05909	1	G10610	
R02928	1	C01697	
R02928	1	C00003	
R11774	1	C21645	
R11774	1	C00006	
R04145	1	C03105	
R04145	1	C00019	
R01711	1	C00007	
R01711	1	C00314	
R01140	1	C00131	
R01140	1	C00095	
R11169	1	C04261	
R11169	1	C11544	
R00512	1	C00002	
R00512	1	C00055	
R10357	1	C00080	
R10357	1	C00007	
R10357	1	C00005	
R10357	1	C20534	
R10421	1	C20613	
R10421	1	C00006	
R11662	1	C21570	
R11662	1	C00002	
R11662	1	C21572	
R04577	1	C04715	
R04577	1	C00029	
R03768	1	C00096	
R03768	1	C01923	
R03297	1	C01424	
R03297	1	C00029	
R07628	1	G00031	
R07628	1	G10609	
R10904	1	C01732	
R10904	1	C00091	
R03438	1	C04317	
R03438	1	C00040	
R11852	1	C00001	
R11852	1	C00448	
R03145	1	C00001	
R03145	1	C00022	
R03145	1	C00399	
R11047	1	C21074	
R09226	1	C00001	
R09226	1	C18311	
R10346	1	C00001	
R10346	1	C20568	
R01434	1	C00001	
R01434	1	C00183	
R01434	1	C00003	
R08155	1	C09694	
R09209	1	C00080	
R09209	1	C00007	
R09209	1	C00004	
R09209	1	C07535	
R08760	2	C00662	
R08760	2	C00080	
R08760	1	C00007	
R08760	1	C05445	
R00200	1	C00002	
R00200	1	C00022	
R00740	1	C00222	
R00740	1	C00010	
R00740	1	C00006	
R10434	1	C00029	
R10434	1	C01289	
R00654	1	C00001	
R00654	1	C00073	
R08239	1	C04646	
R08239	1	C00019	
R02677	1	C00001	
R02677	1	C06192	
R04466	1	C00024	
R04466	1	C04384	
R08427	1	C06178	
R11227	1	C18021	
R11227	2	C00080	
R11227	1	C00007	
R11227	2	C00138	
R07887	1	C00002	
R07887	1	C00010	
R07887	1	C04780	
R06459	6	C00683	
R06459	1	C00083	
R06459	5	C00080	
R06459	5	C00005	
R06466	1	C01054	
R00865	1	C00392	
R00865	2	C00125	
R02487	1	C00527	
R02487	1	C00016	
R04910	1	C05641	
R04910	1	C00080	
R04910	1	C00005	
R08599	1	G10614	
R08599	1	G10694	
R03444	1	C01251	
R04307	1	C04404	
R04307	1	C00003	
R10080	1	C02139	
R10080	2	C00080	
R10080	2	C00007	
R10080	2	C00005	
R04727	1	C00001	
R04727	1	C02998	
R02317	1	C00001	
R02317	1	C00450	
R09409	1	C00051	
R09409	1	C19586	
R11600	1	C20749	
R11600	1	C04253	
R05533	1	C06988	
R09243	1	C18320	
R09243	3	C00080	
R09243	3	C00005	
R09509	1	C18047	
R09509	1	C00080	
R04115	1	C04314	
R04115	1	C00003	
R02364	2	C15602	
R02364	1	C00080	
R02364	1	C00005	
R07817	1	C00001	
R07817	1	G13039	
R07835	1	C00001	
R07835	1	C06337	
R05443	1	C07208	
R05443	2	C00080	
R05443	1	C00007	
R05443	2	C00138	
R11701	1	C00024	
R11701	1	C01142	
R02197	1	C00001	
R02197	1	C00407	
R02197	1	C00007	
R06164	1	G10615	
R06164	1	G00039	
R00237	1	C01011	
R00022	1	C00001	
R00022	1	C01674	
R02954	1	C00006	
R02954	1	C02675	
R05754	1	C07098	
R05754	1	C00019	
R10993	1	C00002	
R10993	1	C00025	
R10993	1	C02356	
R06032	1	G10616	
R06032	1	G00062	
R08130	1	C16492	
R09596	1	C00002	
R09596	1	C00692	
R09596	1	C00739	
R01827	1	C05382	
R01827	1	C00118	
R04334	1	C00052	
R04334	1	C03868	
R00700	1	C00282	
R00700	1	C00003	
R09529	1	C00167	
R09529	1	C10023	
R05576	1	C00006	
R05576	1	C05116	
R09570	1	C00078	
R09570	1	C00080	
R09570	1	C00007	
R09570	1	C01352	
R09570	1	C00698	
R10021	1	C03448	
R10021	1	C00003	
R01690	1	C00001	
R01690	1	C06435	
R04729	1	C05232	
R02743	1	C00669	
R06933	1	C14106	
R09795	1	C00001	
R09795	1	C05942	
R07617	1	G10609	
R07617	1	G00025	
R01287	1	C00283	
R01287	1	C01077	
R02551	1	C03710	
R02551	1	C00001	
R02798	1	C00695	
R12140	1	C00001	
R12140	1	C04672	
R10504	1	C20657	
R10504	1	C00003	
R01498	1	C00001	
R01498	1	C01190	
R03566	1	C01467	
R03566	1	C00080	
R03566	1	C00007	
R03566	1	C00005	
R03067	1	C04807	
R03067	1	C00568	
R11919	1	C00030	
R11919	1	C03373	
R11919	1	C00019	
R10903	1	C17355	
R01274	1	C00001	
R01274	1	C00154	
R07820	1	C00001	
R07820	1	C00426	
R05955	1	G10616	
R05955	1	G00121	
R10178	1	C00022	
R10178	1	C00334	
R10776	1	C00001	
R10776	1	C00676	
R03663	1	C00002	
R03663	1	C00188	
R03663	1	C01651	
R12346	1	C00001	
R12346	1	C22092	
R05507	1	C00026	
R05507	1	C02378	
R01741	1	C00016	
R01741	1	C00257	
R11501	1	C21419	
R11501	1	C00027	
R11781	1	C00040	
R11781	1	C21607	
R05634	1	C00002	
R05634	1	C11435	
R12481	1	C00486	
R12481	1	C22198	
R01677	1	C00387	
R01677	1	C00001	
R07946	1	C00001	
R07946	1	C16150	
R07946	1	C00028	
R00547	1	C02589	
R00547	1	C00001	
R10807	1	C06040	
R10807	1	C00029	
R08411	1	C00123	
R10896	1	C00353	
R11631	1	C10172	
R02862	1	C00747	
R02862	1	C00019	
R02909	1	C00780	
R02909	1	C00007	
R05526	1	C06620	
R05526	1	C00080	
R05526	1	C00005	
R04119	1	C03634	
R04119	1	C00001	
R11552	1	C00001	
R11552	1	C21203	
R05371	1	C00001	
R05371	1	C06614	
R09858	1	C20139	
R09858	1	C00169	
R03038	1	C00002	
R03038	1	C01635	
R03038	1	C00041	
R06661	1	C12404	
R10702	1	C20783	
R10702	1	C00080	
R10702	1	C00007	
R10702	1	C00004	
R00376	1	C00286	
R00376	1	C00039	
R01419	1	C00001	
R01419	1	C00261	
R01419	1	C00003	
R09331	1	C18643	
R09331	1	C12424	
R03698	1	C06175	
R03698	1	C00007	
R03698	1	C00026	
R07551	1	C15928	
R00466	1	C00001	
R00466	1	C00007	
R00466	1	C00048	
R03402	1	C04672	
R10382	1	C20546	
R05236	1	C00001	
R05236	1	C06603	
R05236	1	C00003	
R00699	1	C00079	
R03758	1	C00011	
R03758	1	C01888	
R04379	1	C04186	
R12280	1	C03427	
R12280	1	C00080	
R12280	1	C00005	
R01957	1	C00328	
R01957	1	C00048	
R11840	1	C00001	
R11840	1	C00448	
R04741	1	C05262	
R04741	1	C00003	
R03563	1	C00001	
R03563	1	C01479	
R10263	1	C15539	
R10263	1	C00029	
R07920	1	C07480	
R07920	1	C00019	
R05079	1	C06035	
R05079	1	C00014	
R11033	1	C00062	
R03043	1	C00892	
R03043	1	C00003	
R09998	1	C00218	
R09998	1	C03576	
R01180	1	C00010	
R01180	1	C01989	
R12349	1	C00089	
R12349	1	C00372	
R05078	1	C06033	
R01968	1	C00001	
R01968	1	C00362	
R08512	1	C16738	
R08512	1	C00051	
R11782	1	C00040	
R11782	1	C21606	
R00809	1	C00089	
R00809	1	C00052	
R03627	1	C01595	
R08690	1	C00079	
R07676	1	C00006	
R07676	1	C15930	
R12444	1	C22165	
R12444	1	C00007	
R12444	1	C03024	
R09130	1	C18236	
R09130	1	C00080	
R09130	1	C00007	
R09130	1	C00004	
R10117	1	C20373	
R05476	1	C04623	
R02924	1	C00792	
R02924	1	C00161	
R05951	1	G10616	
R05951	1	G00116	
R11287	1	C17712	
R02748	1	C00009	
R02748	1	C05512	
R11151	1	C00080	
R11151	1	C00007	
R11151	1	C00004	
R11151	1	C06688	
R11645	2	C00999	
R11645	2	C00080	
R11645	1	C00007	
R11645	1	C21531	
R00801	1	C00089	
R00801	1	C00001	
R03199	1	C01054	
R10086	1	C00001	
R10086	2	C00139	
R10086	1	C00025	
R07925	1	C16314	
R07134	1	C01904	
R07134	1	C00003	
R10503	1	C00151	
R10503	1	C20327	
R02988	1	C00846	
R02988	1	C00003	
R06478	1	C11955	
R06478	1	C00019	
R07534	1	C15892	
R09443	1	C00001	
R09443	1	C19604	
R06328	1	C06093	
R03104	1	C05823	
R03104	1	C00003	
R11123	1	C21127	
R05211	1	C06520	
R05211	1	C00019	
R07247	1	C00188	
R07247	1	C15488	
R07903	1	C12138	
R07903	1	C02199	
R10143	1	C20399	
R10143	1	C00007	
R10143	1	C00026	
R01350	1	C00162	
R01350	1	C00116	
R08371	2	C06394	
R01006	1	C01246	
R01006	1	C00001	
R02714	1	C00001	
R02714	1	C00652	
R03771	1	C01931	
R03771	1	C00344	
R06957	1	C13455	
R06957	1	C00001	
R06957	1	C00007	
R07276	1	C00826	
R07276	1	C00026	
R01966	1	C00329	
R01966	1	C06023	
R07546	1	C15859	
R08477	1	C15668	
R08477	1	C00108	
R11404	1	C02787	
R11404	1	C01847	
R11404	1	C00007	
R12517	1	C00080	
R12517	1	C17622	
R12517	1	C00004	
R03203	1	C00006	
R03203	1	C01058	
R05066	1	C06001	
R05066	1	C00003	
R06702	1	C12369	
R05269	2	C00051	
R05269	1	C06600	
R07495	1	C15816	
R07495	1	C00080	
R07495	1	C00005	
R09973	1	C00001	
R09973	1	C20235	
R11267	1	C20614	
R11267	1	C00007	
R03157	1	C05668	
R03157	1	C00009	
R03157	1	C00008	
R03805	1	C02031	
R03805	1	C00019	
R03805	1	C00080	
R12229	1	C22013	
R12229	1	C00007	
R12229	1	C03024	
R01873	1	C00296	
R01873	1	C00113	
R03996	1	C02616	
R03996	1	C00029	
R11363	1	C21306	
R05848	1	C11680	
R05848	1	C00080	
R05848	1	C00005	
R06275	1	C00195	
R06275	1	G10608	
R02249	1	C00001	
R02249	1	C03475	
R01524	1	C01068	
R01524	1	C00003	
R07005	1	C14791	
R07265	1	C01083	
R07265	1	C00009	
R11903	1	C00001	
R11903	1	C07447	
R08096	1	C00001	
R08096	1	C11384	
R08096	1	C00003	
R12426	1	C02051	
R12426	1	C22158	
R00570	1	C00002	
R00570	1	C00112	
R06971	1	C14148	
R06971	1	C00001	
R11711	3	C02745	
R11711	2	C00062	
R11711	4	C00007	
R06298	1	C00353	
R03883	1	C02771	
R03883	1	C00006	
R05620	1	C00002	
R05620	1	C00010	
R05620	1	C09822	
R07027	1	C00001	
R07027	1	C14800	
R12166	1	C00007	
R12166	1	C00698	
R12166	1	C21840	
R12166	1	C00026	
R06107	1	C00001	
R06107	1	G00546	
R02336	1	C00001	
R02336	1	C01812	
R09498	1	C00001	
R09498	1	C11143	
R09498	1	C00003	
R06476	1	C00019	
R06476	1	C11971	
R06337	1	C00007	
R06337	1	C11863	
R06337	1	C00026	
R03342	1	C01179	
R00061	2	C00495	
R00061	1	C00007	
R10924	1	C08616	
R10924	3	C00007	
R10924	3	C03024	
R09079	1	C00134	
R09079	1	C00441	
R09079	1	C00080	
R09079	1	C00005	
R01161	1	C00026	
R01161	1	C00135	
R10391	1	C16583	
R01000	1	C05984	
R01000	1	C00003	
R03942	1	C02431	
R03942	1	C00003	
R10871	1	C20908	
R08404	1	C00031	
R08404	1	C02133	
R01459	1	C00187	
R01459	1	C00007	
R10883	1	C17352	
R01221	1	C00101	
R01221	1	C00037	
R01221	1	C00003	
R05298	1	C00022	
R05298	1	C00479	
R11998	1	C04150	
R11998	1	G13111	
R02287	1	C00664	
R02287	1	C00025	
R04607	1	C00167	
R04607	1	C04825	
R12213	1	C00509	
R12213	1	C00019	
R04647	1	C06136	
R04647	1	C00128	
R07195	1	C15509	
R07195	1	C00007	
R07195	1	C03024	
R04808	1	C05446	
R06294	1	C00007	
R06294	1	C11874	
R06294	1	C03024	
R00205	1	C00001	
R00205	1	C00546	
R00205	1	C00006	
R06101	1	C00001	
R06101	1	G00278	
R04185	1	C03817	
R04185	1	C00003	
R08145	1	C01493	
R11867	1	C21732	
R07794	1	C14419	
R07794	2	C00080	
R08792	1	C00045	
R02456	1	C00514	
R02456	1	C00006	
R00728	1	C00001	
R00728	1	C00082	
R03812	1	C00007	
R03812	1	C02046	
R03812	1	C00026	
R07054	1	C00219	
R07054	1	C00080	
R07054	1	C00007	
R07054	1	C00005	
R07574	1	C06098	
R07574	2	C00029	
R04489	1	C05375	
R02123	1	C00376	
R02123	1	C00001	
R02123	1	C00003	
R08884	1	C03167	
R02288	1	C00001	
R02288	1	C03680	
R03371	1	C00001	
R03371	1	C01204	
R02148	1	C06193	
R02148	1	C00001	
R11859	1	C21727	
R06770	1	C12474	
R06770	1	C12481	
R04006	1	C00001	
R04006	1	C05855	
R10411	1	C00031	
R10411	1	C00028	
R01651	1	C00233	
R01651	1	C00010	
R01651	1	C00003	
R02016	1	C00342	
R02016	1	C00006	
R07572	1	C15967	
R07572	1	C00080	
R07572	1	C00007	
R07572	2	C00138	
R00124	1	C00002	
R00124	1	C00008	
R07118	1	C14875	
R10866	1	C00022	
R10866	1	C00010	
R10866	1	C02869	
R01569	1	C00364	
R01569	1	C00001	
R06243	1	G10495	(n+1)
R04631	1	C00052	
R04631	1	C04884	
R07614	1	G10611	
R07614	1	G00025	
R08942	1	C01953	
R08942	1	C00059	
R00733	1	C00826	
R00733	1	C00006	
R05582	1	C09812	
R05582	1	C00003	
R12223	1	C09265	
R12223	1	C00007	
R12223	1	C03024	
R00263	1	C00025	
R01921	1	C15025	
R01921	1	C00003	
R06985	1	C05271	
R06985	1	C00080	
R06985	1	C00005	
R02872	1	C03428	
R02872	1	C00080	
R02872	1	C00005	
R10358	1	C00080	
R10358	1	C00007	
R10358	1	C20535	
R10358	1	C00005	
R05961	1	G00093	
R05961	1	C00001	
R06664	1	C12410	
R06664	1	C11923	
R06664	2	C12447	
R07397	1	C00043	
R07397	1	C04903	
R08095	1	C00010	
R08095	1	C16471	
R06168	1	G10609	
R06168	1	G00044	
R10638	1	C00561	
R10638	1	C00029	
R04598	1	C06047	
R04598	1	C00080	
R04598	1	C00004	
R03880	1	C03946	
R03880	1	C02199	
R06964	1	C05433	
R11479	1	C00024	
R11479	1	C03557	
R05821	1	C00294	
R05821	1	C00007	
R12389	1	C00029	
R12389	1	C17148	
R00018	2	C00134	
R06995	1	C14723	
R02468	1	C00007	
R02468	1	C03024	
R02468	1	C00521	
R01895	1	C00474	
R01895	1	C00003	
R09670	1	C19794	
R09670	1	C04006	
R01710	1	C00001	
R01710	1	C00007	
R01710	1	C00534	
R04930	1	C00001	
R04930	1	C05699	
R00369	1	C00041	
R00369	1	C00048	
R10068	1	C04536	
R10068	3	C00080	
R10068	3	C00007	
R10068	3	C00005	
R01176	1	C00002	
R01176	1	C00010	
R01176	1	C00246	
R11958	1	C00001	
R11958	2	C00040	
R00476	1	C00160	
R00476	1	C00028	
R09816	1	C00007	
R09816	1	C19942	
R09816	1	C03024	
R02627	1	C00615	
R02627	1	C00019	
R03838	1	C00605	
R03838	1	C02112	
R05193	n	C00002	
R05193	n	C00496	
R05193	1	C00391	
R02187	1	C00221	
R02187	1	C00404	
R10125	1	C09849	
R10125	1	C00003	
R10243	1	C00101	
R10243	1	C00024	
R11652	1	C21538	
R11652	1	C00051	
R00462	1	C00047	
R04231	1	C00097	
R04231	1	C00063	
R04231	1	C03492	
R02527	1	C00937	
R02527	1	C00003	
R09977	1	C20246	
R06049	1	G11109	
R06049	1	G10495	(n)
R07117	1	C14874	
R07117	1	C00001	
R08551	1	C03161	
R08551	1	C00080	
R08551	1	C00005	
R09242	3	C00080	
R09242	1	C11006	
R09242	3	C00005	
R00623	1	C00226	
R00623	1	C00003	
R04376	1	C04044	
R04376	1	C00007	
R07469	1	C15792	
R12388	1	C20716	
R12388	1	C00029	
R02890	1	C00035	
R02890	1	C00760	
R07923	1	C00029	
R07923	1	C16313	
R03270	1	C05125	
R03270	1	C15972	
R08076	1	C02029	
R08076	1	C00029	
R09677	1	C19803	
R09677	1	C00043	
R07527	1	C19795	
R07527	1	C00019	
R02115	1	C00001	
R02115	1	C01958	
R06177	1	G10557	(n)
R06177	1	G10555	
R08407	1	C00095	
R08407	1	C02133	
R00100	2	C00996	
R00100	1	C00004	
R10688	1	C00001	
R10688	1	C20776	
R06690	1	C00080	
R06690	1	C00007	
R06690	1	C01907	
R06690	1	C00005	
R02576	1	C00582	
R02576	1	C00064	
R07726	1	C10200	
R01159	1	C00019	
R01159	1	C00135	
R01466	1	C00001	
R01466	1	C01102	
R09413	1	C19589	
R11124	1	C00024	
R11124	5	C00083	
R11124	3	C00080	
R11124	3	C00005	
R03087	1	C05295	
R03087	1	C00007	
R03087	1	C03024	
R06451	1	C12002	
R06451	1	C11912	
R06904	1	C14115	
R06904	1	C00091	
R12095	1	C00001	
R12095	1	C11544	
R10162	2	C00080	
R10162	1	C20397	
R10162	1	C00007	
R10162	2	C00138	
R06267	1	C00080	
R06267	1	C00007	
R06267	1	C11830	
R06267	1	C00005	
R06606	1	C10208	
R06606	1	C00007	
R06606	1	C03024	
R09897	1	C00448	
R12178	1	C21978	
R12178	1	C00030	
R12178	1	C00007	
R03828	1	C00044	
R03828	1	C02100	
R04703	1	C05191	
R04703	1	C00080	
R04703	1	C00007	
R02991	1	C00001	
R02991	1	C03586	
R07869	1	C06427	
R07869	1	C00007	
R05996	1	C00270	
R05996	1	G00116	
R00341	1	C00002	
R00341	1	C00036	
R02227	1	C00002	
R02227	1	C00413	
R11211	1	C21183	
R11211	1	C00007	
R11211	1	C03024	
R12285	1	C00001	
R12285	1	C05432	
R12285	1	C00235	
R02253	1	C00007	
R02253	1	C00423	
R02253	1	C03024	
R00611	1	C00001	
R00611	1	C04253	
R00611	1	C00213	
R11599	1	C00052	
R11599	1	C01289	
R03948	1	C00019	
R03948	1	C02463	
R09828	1	C19836	
R09828	1	C00001	
R05858	1	C01626	
R05858	1	C09107	
R07111	1	C00001	
R07111	1	C14768	
R08678	1	C00001	
R08678	1	C17267	
R08678	1	C00007	
R00390	1	C00002	
R00390	1	C00010	
R00390	1	C00638	
R04059	1	C04167	
R04059	2	C00006	
R06516	1	C06124	
R08499	2	C00006	
R08499	1	C17621	
R02017	1	C00343	
R02017	1	C00001	
R02017	1	C00206	
R07561	1	C08592	
R07561	1	C00080	
R07561	1	C00007	
R07561	2	C00138	
R07791	1	C00007	
R07791	1	C03024	
R07791	1	C15797	
R10722	1	C00007	
R10722	1	C05678	
R05555	1	C00448	
R05555	1	C00129	
R09067	1	C05427	
R09067	1	C16541	
R03311	1	C01164	
R03311	1	C00205	
R06319	1	C20151	
R02003	1	C00341	
R02003	1	C00129	
R07931	1	C08639	
R07931	1	C00323	
R12232	1	C00007	
R12232	1	C22015	
R12232	1	C03024	
R00320	1	C00013	
R00320	1	C00033	
R05129	1	C00332	
R05129	1	C00001	
R05129	1	C06181	
R11432	1	C21316	
R02773	1	C04268	
R02773	1	C00026	
R06597	1	C12176	
R02970	1	C00022	
R02970	1	C00872	
R07886	1	C00083	
R07886	1	C16301	
R04437	1	C07282	
R04437	1	C00030	
R04437	1	C00007	
R00702	2	C00448	
R01951	1	C02985	
R01951	1	C00044	
R07432	1	C00296	
R07432	1	C00223	
R11070	1	C00423	
R11814	1	C21719	
R11814	1	C00007	
R11814	1	C03024	
R12055	1	C00331	
R12055	1	C00073	
R04618	1	C04858	
R04618	1	C00083	
R02363	2	C00530	
R02363	1	C00007	
R00444	1	C00046	
R00444	1	C00201	
R03938	1	C02415	
R03938	1	C00019	
R06588	1	C00002	
R06588	1	C12212	
R08368	1	C00009	
R08368	1	C15586	
R06203	1	G10512	(n)
R06203	1	C00181	
R10631	1	C00006	
R03092	1	C00954	
R03092	1	C00007	
R02102	1	C00365	
R02102	1	C00001	
R06651	1	C12397	
R08470	1	C12093	
R11309	1	C00372	
R01096	1	C00006	
R01096	1	C00124	
R00880	1	C00001	
R00880	1	C00096	
R00880	2	C00003	
R04928	1	C00002	
R04928	1	C05686	
R07449	1	C15799	
R00652	1	C00073	
R00652	1	C00048	
R03069	1	C00001	
R03069	1	C00922	
R08101	1	C02359	
R08101	1	C00080	
R08101	1	C00007	
R08101	1	C00004	
R09643	1	C00001	
R09643	1	C19775	
R07339	1	C03946	
R07339	1	C00029	
R09119	1	C06089	
R11893	1	C00343	
R11893	1	C00001	
R11893	1	C21750	
R00505	1	C00052	
R10959	1	C20977	
R10959	1	C00019	
R07253	1	C00024	
R07253	3	C00083	
R07253	1	C00080	
R07253	1	C00005	
R12289	1	C00111	
R12289	1	C22064	
R00289	1	C00075	
R00289	1	C00103	
R00725	1	C00031	
R00725	1	C00081	
R01859	1	C00002	
R01859	1	C00288	
R01859	1	C00100	
R07110	1	C00001	
R07110	1	C14769	
R10884	1	C05539	
R11024	1	C00002	
R11024	1	C02713	
R11078	1	C00407	
R12377	1	C08830	
R12377	6	C00999	
R12377	6	C00080	
R12377	3	C00007	
R12532	1	C00001	
R12532	1	C22234	
R09350	1	C18336	
R08026	1	C00509	
R01305	1	C00007	
R01305	1	C13635	
R02408	1	C00001	
R02408	1	C00491	
R09792	1	C00019	
R09792	1	C19896	
R10373	1	C20530	
R10373	1	C00080	
R10373	1	C00007	
R10373	1	C00005	
R03696	1	C03618	
R08577	1	C00283	
R08577	1	C17022	
R10056	2	C00007	
R10056	2	C00026	
R10056	1	C05545	
R11023	1	C00030	
R11023	1	C20994	
R07289	1	C00053	
R07289	1	C05466	
R06997	1	C00024	
R06997	1	C14725	
R01225	1	C00133	
R01225	1	C00001	
R01225	1	C00143	
R01489	1	C00001	
R01489	1	C00193	
R01489	1	C00007	
R01984	1	C00333	
R07300	1	C00001	
R07300	1	C01029	
R00653	1	C00001	
R00653	1	C03145	
R10754	1	C20822	
R12512	1	C10172	
R12512	1	C00080	
R12512	1	C00007	
R12512	1	C00005	
R05764	1	C00019	
R05764	1	C02341	
R00238	2	C00024	
R04157	1	C00002	
R04157	1	C00010	
R04157	1	C04025	
R04397	2	C00001	
R04397	1	C04690	
R12056	1	C00002	
R12056	1	C00148	
R04761	1	C05294	
R04761	1	C00007	
R04761	1	C03024	
R00307	1	C00031	
R00382	1	C02128	(m)
R00382	1	C00039	(n)
R00382	1	C00003	
R06519	2	C00999	
R06519	2	C00080	
R06519	1	C00007	
R06519	1	C12126	
R00697	1	C00079	
R11073	1	C04874	
R05645	1	C05382	
