CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
M00059	2.4.1.224	belongs_2_module
M00059	2.4.1.225	belongs_2_module
M00059	5.1.3.17	belongs_2_module
M00060	2.3.1.129	belongs_2_module
M00060	3.5.1.108	belongs_2_module
M00060	2.3.1.191	belongs_2_module
M00060	3.6.1.54	belongs_2_module
M00060	2.4.1.182	belongs_2_module
M00060	2.7.1.130	belongs_2_module
M00060	2.4.99.12	belongs_2_module
M00060	2.4.99.13	belongs_2_module
M00060	2.4.99.14	belongs_2_module
M00060	2.4.99.15	belongs_2_module
M00060	2.3.1.241	belongs_2_module
M00060	2.3.1.243	belongs_2_module
M00061	5.3.1.12	belongs_2_module
M00061	1.1.1.57	belongs_2_module
M00061	4.2.1.8	belongs_2_module
M00061	2.7.1.45	belongs_2_module
M00061	4.1.2.14	belongs_2_module
M00061	4.1.3.42	belongs_2_module
M00063	5.3.1.13	belongs_2_module
M00063	2.5.1.55	belongs_2_module
M00063	3.1.3.45	belongs_2_module
M00063	2.7.7.38	belongs_2_module
M00064	5.3.1.28	belongs_2_module
M00064	2.7.1.167	belongs_2_module
M00064	2.7.7.70	belongs_2_module
M00064	3.1.3.82	belongs_2_module
M00064	3.1.3.83	belongs_2_module
M00064	5.1.3.20	belongs_2_module
M00065	2.4.1.198	belongs_2_module
M00065	3.5.1.89	belongs_2_module
M00066	2.4.1.80	belongs_2_module
M00066	2.4.1.274	belongs_2_module
M00067	2.4.1.47	belongs_2_module
M00067	2.8.2.11	belongs_2_module
M00068	2.4.1.228	belongs_2_module
M00068	2.4.1.79	belongs_2_module
M00069	2.4.99.9	belongs_2_module
M00069	2.4.99.8	belongs_2_module
M00070	2.4.1.206	belongs_2_module
M00070	2.4.1.86	belongs_2_module
M00071	2.4.1.206	belongs_2_module
M00071	2.4.1.22	belongs_2_module
M00071	2.4.1.90	belongs_2_module
M00071	2.4.1.38	belongs_2_module
M00071	2.4.1.275	belongs_2_module
M00072	2.4.99.18	belongs_2_module
M00073	3.2.1.106	belongs_2_module
M00073	3.2.1.207	belongs_2_module
M00073	3.2.1.209	belongs_2_module
M00073	3.2.1.113	belongs_2_module
M00074	3.2.1.207	belongs_2_module
