CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
map00052	R02928	belongs_2_pathway
rn00052	R02928	belongs_2_pathway
map00052	R03033	belongs_2_pathway
rn00052	R03033	belongs_2_pathway
map00052	R03034	belongs_2_pathway
rn00052	R03034	belongs_2_pathway
map00052	R03236	belongs_2_pathway
rn00052	R03236	belongs_2_pathway
map00052	R03237	belongs_2_pathway
rn00052	R03237	belongs_2_pathway
map00052	R03238	belongs_2_pathway
rn00052	R03238	belongs_2_pathway
map00052	R03239	belongs_2_pathway
rn00052	R03239	belongs_2_pathway
map00052	R03240	belongs_2_pathway
rn00052	R03240	belongs_2_pathway
map00052	R03256	belongs_2_pathway
rn00052	R03256	belongs_2_pathway
map00052	R03387	belongs_2_pathway
rn00052	R03387	belongs_2_pathway
map00052	R03418	belongs_2_pathway
rn00052	R03418	belongs_2_pathway
map00052	R03634	belongs_2_pathway
rn00052	R03634	belongs_2_pathway
map00052	R03635	belongs_2_pathway
rn00052	R03635	belongs_2_pathway
map00052	R04393	belongs_2_pathway
rn00052	R04393	belongs_2_pathway
map00052	R05168	belongs_2_pathway
rn00052	R05168	belongs_2_pathway
map00052	R05549	belongs_2_pathway
rn00052	R05549	belongs_2_pathway
map00052	R05570	belongs_2_pathway
rn00052	R05570	belongs_2_pathway
map00052	R05571	belongs_2_pathway
rn00052	R05571	belongs_2_pathway
map00052	R08365	belongs_2_pathway
rn00052	R08365	belongs_2_pathway
map00052	R08366	belongs_2_pathway
rn00052	R08366	belongs_2_pathway
map00052	R08367	belongs_2_pathway
rn00052	R08367	belongs_2_pathway
map00052	R08544	belongs_2_pathway
rn00052	R08544	belongs_2_pathway
map00052	R10604	belongs_2_pathway
rn00052	R10604	belongs_2_pathway
map00052	R10616	belongs_2_pathway
rn00052	R10616	belongs_2_pathway
map00052	R10619	belongs_2_pathway
rn00052	R10619	belongs_2_pathway
map00052	R11623	belongs_2_pathway
rn00052	R11623	belongs_2_pathway
map00053	R00068	belongs_2_pathway
rn00053	R00068	belongs_2_pathway
map00053	R00095	belongs_2_pathway
rn00053	R00095	belongs_2_pathway
map00053	R00264	belongs_2_pathway
rn00053	R00264	belongs_2_pathway
map00053	R00286	belongs_2_pathway
rn00053	R00286	belongs_2_pathway
map00053	R00640	belongs_2_pathway
rn00053	R00640	belongs_2_pathway
map00053	R00643	belongs_2_pathway
rn00053	R00643	belongs_2_pathway
map00053	R00645	belongs_2_pathway
rn00053	R00645	belongs_2_pathway
map00053	R00646	belongs_2_pathway
rn00053	R00646	belongs_2_pathway
map00053	R00647	belongs_2_pathway
rn00053	R00647	belongs_2_pathway
map00053	R00889	belongs_2_pathway
rn00053	R00889	belongs_2_pathway
map00053	R01108	belongs_2_pathway
rn00053	R01108	belongs_2_pathway
map00053	R01184	belongs_2_pathway
rn00053	R01184	belongs_2_pathway
map00053	R01381	belongs_2_pathway
rn00053	R01381	belongs_2_pathway
map00053	R01476	belongs_2_pathway
